,0,1
1665,5083,2034
1666,5083,4140
1667,5085,1084
1668,5085,1201
1669,5085,2117
1670,5085,2211
1671,5085,2237
1672,5085,3031
1673,5085,3220
1674,5085,3278
1675,5085,4015
1676,5085,5036
1677,5086,5044
1678,5087,1055
1679,5087,1103
1680,5087,1200
1681,5087,2186
1682,5087,3037
1683,5087,3136
1684,5087,4141
1685,5087,5029
1686,5088,1184
1687,5088,4087
1688,5090,2023
1689,5090,2027
1690,5090,2073
1691,5091,2027
1692,5091,2073
1693,5091,5090
1694,5093,2150
1695,5094,2106
1696,5094,3032
1697,5094,3179
1698,5095,1032
1699,5098,1010
1700,5098,3136
1701,5099,4130
1702,5101,2020
1703,5101,2090
1704,5101,2194
1705,5101,3231
1706,5103,3025
1707,5103,5090
1708,5105,2211
1709,5105,2223
1710,5106,5003
1711,5110,2154
1712,5110,3120
1713,5110,3243
1714,5111,1035
1715,5111,2169
1716,5111,2211
1717,5111,4025
1718,5111,4122
1719,5111,4194
1720,5111,5003
1721,5113,5040
1722,5113,5048
1723,5114,1044
1724,5114,1084
1725,5114,2117
1726,5114,2211
1727,5114,3031
1728,5114,3124
1729,5114,3220
1730,5114,4015
1731,5114,5006
1732,5114,5029
1733,5114,5031
1734,5114,5036
1735,5115,1041
1736,5115,2066
1737,5116,1197
1738,5116,1206
1739,5116,2042
1740,5116,2121
1741,5116,3248
1742,5117,1056
1743,5117,2009
1744,5117,3006
1745,5119,1184
1746,5119,5088
1747,5121,1112
1748,5121,1133
1749,5121,1208
1750,5121,3256
1751,5122,4032
1752,5123,5026
1753,5124,2214
1754,5124,4070
1755,5125,4158
1756,5126,1068
1757,5126,2084
1758,5127,1002
1759,5127,1122
1760,5127,1159
1761,5127,1192
1762,5127,1197
1763,5127,1206
1764,5127,2042
1765,5127,2147
1766,5127,3052
1767,5127,3067
1768,5127,3148
1769,5127,3286
1770,5127,4005
1771,5127,4097
1772,5127,4125
1773,5127,4133
1774,5127,5028
1775,5129,2067
1776,5129,2075
1777,5129,2186
1778,5129,3113
1779,5129,3145
1780,5129,3180
1781,5129,3215
1782,5129,4013
1783,5129,4183
1784,5129,5015
1785,5129,5040
1786,5129,5046
1787,5129,5048
1788,5129,5073
1789,5130,5037
1790,5132,2164
1791,5132,3074
1792,5132,5041
1793,5134,3120
1794,5134,5110
1795,5135,1138
1796,5135,1178
1797,5135,3051
1798,5135,3096
1799,5136,2008
1800,5137,1065
1801,5137,2056
1802,5137,2099
1803,5137,3103
1804,5137,3286
1805,5137,4063
1806,5137,4148
1807,5137,4201
1808,5138,1213
1809,5138,2158
1810,5138,4147
1811,5139,1126
1812,5139,1209
1813,5139,3052
1814,5139,4005
1815,5139,4097
1816,5139,4126
1817,5143,3295
1818,5145,2016
1819,5145,3280
1820,5145,4194
1821,5146,2242
1822,5146,4017
1823,5147,3121
1824,5147,3208
1825,5147,3223
1826,5147,4076
1827,5148,1199
1828,5148,3037
1829,5148,3173
1830,5148,3187
1831,5148,4072
1832,5148,4141
1833,5151,1178
1834,5151,3051
1835,5151,4086
1836,5151,4195
1837,5151,5135
1838,5152,1053
1839,5152,1063
1840,5152,1180
1841,5152,3036
1842,5152,5065
1843,5152,6070
1844,5153,1049
1845,5153,1066
1846,5153,1084
1847,5153,1143
1848,5153,2117
1849,5153,2211
1850,5153,2223
1851,5153,2237
1852,5153,3033
1853,5153,3124
1854,5154,105042
1855,5155,3048
1856,5156,2171
1857,5156,2210
1858,5156,4062
1859,5157,3208
1860,5158,1151
1861,5159,1203
1862,5159,3037
1863,5159,3187
1864,5159,4072
1865,5159,4141
1866,5159,5005
1867,5159,5148
1868,5160,2244
1869,5160,4068
1870,5162,1002
1871,5162,1033
1872,5162,1145
1873,5162,1159
1874,5162,1197
1875,5162,1206
1876,5162,3067
1877,5162,3072
1878,5162,3147
1879,5162,3236
1880,5162,4014
1881,5162,4103
1882,5162,4165
1883,5163,3136
1884,5163,3169
1885,5163,4142
1886,5163,6102
1887,5165,1002
1888,5165,1098
1889,5165,1179
1890,5166,3085
1891,5167,1033
1892,5167,2072
1893,5167,2091
1894,5167,2161
1895,5167,2190
1896,5167,3020
1897,5167,3045
1898,5167,3054
1899,5167,3074
1900,5167,3076
1901,5167,3117
1902,5167,3269
1903,5167,3300
1904,5167,4003
1905,5167,4014
1906,5167,4021
1907,5167,4093
1908,5167,4114
1909,5168,1178
1910,5168,3051
1911,5169,1053
1912,5169,1063
1913,5169,1180
1914,5169,3036
1915,5169,5065
1916,5169,5152
1917,5172,2056
1918,5172,3103
1919,5172,3286
1920,5173,2106
1921,5174,3131
1922,5174,3200
1923,5176,4198
1924,5176,5029
1925,5178,1161
1926,5178,1203
1927,5178,2044
1928,5178,2067
1929,5178,2075
1930,5178,2186
1931,5178,3137
1932,5178,3216
1933,5178,4074
1934,5178,5015
1935,5178,5026
1936,5178,5048
1937,5178,5073
1938,5178,5123
1939,5178,5129
1940,5178,5159
1941,5179,2256
1942,5179,4077
1943,5180,2222
1944,5180,4196
1945,5182,2025
1946,5182,2039
1947,5182,2154
1948,5182,2170
1949,5182,3096
1950,5182,3203
1951,5183,1053
1952,5183,1063
1953,5183,5065
1954,5183,5152
1955,5185,1071
1956,5185,1082
1957,5185,1159
1958,5185,1192
1959,5185,2057
1960,5185,2228
1961,5185,3117
1962,5185,3136
1963,5185,3197
1964,5185,4063
1965,5185,4093
1966,5185,4111
1967,5185,4148
1968,5186,4092
1969,5186,5160
1970,5187,1053
1971,5188,2203
1972,5192,1190
1973,5192,2154
1974,5192,3218
1975,5192,4102
1976,5192,4186
1977,5192,5072
1978,5193,3052
1979,5193,4056
1980,5193,5032
1981,5194,2193
1982,5194,2236
1983,5194,3007
1984,5194,3099
1985,5194,3200
1986,5194,4024
1987,5194,5059
1988,5196,2099
1989,5196,4023
1990,5197,1122
1991,5197,2125
1992,5197,3147
1993,5197,3286
1994,5197,5054
1995,5198,3198
1996,5198,4070
1997,5198,5124
1998,5202,2117
1999,5202,3031
2000,5202,3101
2001,5202,3124
2002,5202,5036
2003,5203,3128
2004,5204,1073
2005,5204,2020
2006,5204,2090
2007,5204,2186
2008,5204,3160
2009,5204,3231
2010,5204,5031
2011,5204,5040
2012,5204,5048
2013,5206,1003
2014,5206,1107
2015,5206,1113
2016,5206,2072
2017,5206,2091
2018,5206,2161
2019,5206,2190
2020,5206,3020
2021,5206,3045
2022,5206,3054
2023,5206,3074
2024,5206,3076
2025,5206,3162
2026,5206,4028
2027,5206,5016
2028,5208,1182
2029,5208,1215
2030,5208,2075
2031,5208,2119
2032,5208,2143
2033,5208,2171
2034,5208,2186
2035,5208,3007
2036,5208,3113
2037,5208,3145
2038,5208,3176
2039,5208,3180
2040,5208,3215
2041,5208,3227
2042,5208,3294
2043,5208,4013
2044,5208,4024
2045,5208,4071
2046,5208,4183
2047,5208,5129
2048,5209,1085
2049,5210,2075
2050,5210,2084
2051,5210,2212
2052,5212,4039
2053,5212,5028
2054,5213,3050
2055,5213,3136
2056,5217,1071
2057,5217,1082
2058,5217,1159
2059,5217,1197
2060,5217,1206
2061,5217,2072
2062,5217,2121
2063,5217,2160
2064,5217,2161
2065,5217,2190
2066,5217,3020
2067,5217,3045
2068,5217,3054
2069,5217,3152
2070,5217,3197
2071,5217,4057
2072,5217,4124
2073,5217,4133
2074,5217,5016
2075,5217,5185
2076,5219,3051
2077,5219,5220
2078,5220,2172
2079,5220,2192
2080,5220,3051
2081,5220,5172
2082,5220,5219
2083,5222,1203
2084,5223,2230
2085,5226,2091
2086,5226,9065
2087,5230,1018
2088,5230,1033
2089,5230,1056
2090,5230,1071
2091,5230,1159
2092,5230,1166
2093,5230,1197
2094,5230,1206
2095,5230,2040
2096,5230,2121
2097,5230,2126
2098,5230,2160
2099,5230,3136
2100,5230,3236
2101,5230,4003
2102,5230,4133
2103,5230,5054
2104,5230,5185
2105,5232,5233
2106,5232,5234
2107,5232,5235
2108,5232,5237
2109,5233,5232
2110,5233,5234
2111,5233,5235
2112,5233,5237
2113,5234,5232
2114,5234,5233
2115,5234,5235
2116,5234,5237
2117,5235,5232
2118,5235,5233
2119,5235,5234
2120,5235,5237
2121,5236,4096
2122,5237,5232
2123,5237,5233
2124,5237,5234
2125,5237,5235
2126,5239,1092
2127,5239,1113
2128,5239,2091
2129,5239,3052
2130,5239,4160
2131,5239,4166
2132,5239,5025
2133,5239,5032
2134,5239,9160
2135,5241,2021
2136,5242,1066
2137,5242,1143
2138,5242,2184
2139,5242,2211
2140,5242,2223
2141,5242,3033
2142,5242,3122
2143,5242,3219
2144,5242,3221
2145,5242,3226
2146,5242,4011
2147,5242,4131
2148,5242,9148
2149,5244,3037
2150,5244,4141
2151,5244,5090
2152,5244,5091
2153,5246,4009
2154,5247,1037
2155,5247,2222
2156,5247,3242
2157,5247,3298
2158,5248,1197
2159,5248,1206
2160,5248,2121
2161,5248,2190
2162,5248,4003
2163,5249,3112
2164,5250,2125
2165,5250,2172
2166,5250,2230
2167,5251,1133
2168,5251,3233
2169,5251,3256
2170,5253,1182
2171,5253,2075
2172,5253,4115
2173,5254,1097
2174,5254,2136
2175,5254,3049
2176,5254,3140
2177,5256,1041
2178,5256,1115
2179,5256,1125
2180,5256,1205
2181,5256,2170
2182,5256,2230
2183,5256,3017
2184,5256,5072
2185,5258,1221
2186,5265,1068
2187,5265,5126
2188,5267,5224
2189,5268,3075
2190,5268,3173
2191,5268,4072
2192,5268,5015
2193,5270,1216
2194,5270,3261
2195,5272,1167
2196,5272,1182
2197,5272,1203
2198,5272,1215
2199,5272,2067
2200,5272,2075
2201,5272,2084
2202,5272,2119
2203,5272,2171
2204,5272,2210
2205,5272,2236
2206,5272,3176
2207,5272,3180
2208,5272,3227
2209,5272,4024
2210,5272,5059
2211,5272,5129
2212,5272,5208
2213,5273,3187
2214,5274,2217
2215,5276,3198
2216,5276,4103
2217,5276,4134
2218,5278,5277
2219,5279,3188
2220,5280,1056
2221,5280,1193
2222,5280,2034
2223,5280,3188
2224,5280,5053
2225,5281,1033
2226,5281,2072
2227,5281,2161
2228,5281,2190
2229,5283,3160
2230,5287,4010
2231,5287,4153
2232,6003,1035
2233,6003,4171
2234,6005,5194
2235,6006,1158
2236,6006,2101
2237,6006,2186
2238,6006,3005
2239,6006,3065
2240,6006,3187
2241,6006,4074
2242,6006,4147
2243,6006,5015
2244,6006,5040
2245,6006,5129
2246,6006,5273
2247,6007,3052
2248,6007,4160
2249,6007,4166
2250,6007,5025
2251,6007,5032
2252,6007,5239
2253,6008,1103
2254,6008,1197
2255,6008,1206
2256,6008,2121
2257,6008,2160
2258,6008,3136
2259,6009,1178
2260,6009,5136
2261,6009,5151
2262,6009,5168
2263,6010,1189
2264,6013,5015
2265,6013,5040
2266,6013,5048
2267,6013,5073
2268,6013,5129
2269,6014,2186
2270,6014,3113
2271,6014,3145
2272,6014,3180
2273,6014,3215
2274,6014,4013
2275,6014,4038
2276,6014,4134
2277,6014,5015
2278,6014,5048
2279,6015,2242
2280,6016,2038
2281,6016,2231
2282,6016,5083
2283,6017,1216
2284,6017,3273
2285,6018,1032
2286,6018,1111
2287,6018,2194
2288,6018,6058
2289,6019,1213
2290,6022,3205
2291,6022,4185
2292,6023,1213
2293,6023,2198
2294,6023,5021
2295,6023,5040
2296,6023,5046
2297,6023,5047
2298,6023,5048
2299,6023,5129
2300,6023,6013
2301,6023,6019
2302,6024,3075
2303,6024,3173
2304,6024,3292
2305,6024,4072
2306,6024,4074
2307,6024,5015
2308,6024,5268
2309,6027,6025
2310,6028,2118
2311,6028,3263
2312,6028,5056
2313,6030,1092
2314,6030,1113
2315,6030,1209
2316,6030,2072
2317,6030,2161
2318,6030,2190
2319,6030,3020
2320,6030,3045
2321,6030,3054
2322,6030,3074
2323,6030,3162
2324,6030,4022
2325,6030,4028
2326,6030,4109
2327,6031,2022
2328,6033,2146
2329,6033,2149
2330,6033,3024
2331,6033,5029
2332,6033,5067
2333,6035,4027
2334,6037,1041
2335,6037,5250
2336,6037,8211
2337,6038,6025
2338,6038,6027
2339,6040,1086
2340,6041,1016
2341,6041,2106
2342,6041,2160
2343,6041,3136
2344,6041,3205
2345,6041,4040
2346,6041,4185
2347,6041,5173
2348,6041,7018
2349,6043,1197
2350,6043,1206
2351,6043,2072
2352,6043,2126
2353,6043,2160
2354,6043,2161
2355,6043,2190
2356,6043,3136
2357,6044,1033
2358,6044,1113
2359,6044,2072
2360,6044,2161
2361,6044,2190
2362,6044,3020
2363,6044,3054
2364,6044,3074
2365,6044,3076
2366,6044,3109
2367,6044,4028
2368,6044,4134
2369,6044,5014
2370,6044,5016
2371,6044,5066
2372,6044,5206
2373,6044,5276
2374,6045,6029
2375,6046,1113
2376,6046,2072
2377,6046,2091
2378,6046,2161
2379,6046,2190
2380,6046,3054
2381,6046,4014
2382,6046,4028
2383,6047,1025
2384,6047,1132
2385,6047,2004
2386,6047,2037
2387,6047,3242
2388,6047,3263
2389,6047,5049
2390,6047,5247
2391,6048,1103
2392,6048,2160
2393,6048,2172
2394,6048,3136
2395,6048,4063
2396,6048,4148
2397,6049,3263
2398,6049,5067
2399,6052,1084
2400,6052,1123
2401,6052,1201
2402,6052,2117
2403,6052,2211
2404,6052,2223
2405,6052,2237
2406,6052,3031
2407,6052,3122
2408,6052,3220
2409,6052,3221
2410,6052,5036
2411,6054,2047
2412,6054,2070
2413,6054,2215
2414,6054,6179
2415,6056,1135
2416,6056,2020
2417,6056,2090
2418,6056,3160
2419,6056,3231
2420,6056,5006
2421,6056,5031
2422,6056,5101
2423,6056,5204
2424,6057,6051
2425,6058,1111
2426,6058,2084
2427,6058,2119
2428,6058,2194
2429,6058,4104
2430,6058,6018
2431,6059,2072
2432,6059,2161
2433,6059,2190
2434,6059,3020
2435,6059,3045
2436,6059,3054
2437,6059,4057
2438,6059,5016
2439,6059,5217
2440,6059,6030
2441,6062,1073
2442,6062,2090
2443,6062,2175
2444,6062,5015
2445,6062,5026
2446,6062,5040
2447,6062,5046
2448,6062,5048
2449,6062,5073
2450,6062,5123
2451,6062,5129
2452,6062,5204
2453,6062,6023
2454,6062,6112
2455,6062,6225
2456,6064,1193
2457,6066,2028
2458,6066,2099
2459,6066,2160
2460,6066,2172
2461,6066,2192
2462,6066,2226
2463,6066,2228
2464,6066,3103
2465,6066,3116
2466,6066,3136
2467,6066,4069
2468,6066,4111
2469,6066,4117
2470,6066,4148
2471,6066,5172
2472,6066,6048
2473,6067,2180
2474,6067,5265
2475,6068,4075
2476,6069,1209
2477,6069,3052
2478,6069,4067
2479,6069,4160
2480,6069,4166
2481,6069,5025
2482,6069,5032
2483,6069,5239
2484,6070,1053
2485,6070,5065
2486,6070,5152
2487,6070,5183
2488,6071,1084
2489,6071,1201
2490,6071,2211
2491,6071,2237
2492,6071,3031
2493,6071,3160
2494,6071,3220
2495,6071,4015
2496,6071,5006
2497,6071,5031
2498,6073,2186
2499,6073,3227
2500,6073,5204
2501,6073,5208
2502,6077,6026
2503,6079,5041
2504,6079,5132
2505,6080,2022
2506,6080,6031
2507,6085,5015
2508,6085,5040
2509,6085,5046
2510,6085,5048
2511,6085,5073
2512,6085,5129
2513,6085,6023
2514,6085,6062
2515,6086,1036
2516,6086,5076
2517,6087,2075
2518,6087,4115
2519,6087,5253
2520,6088,1083
2521,6089,3254
2522,6091,1089
2523,6091,1144
2524,6091,1167
2525,6091,1212
2526,6091,2143
2527,6091,2171
2528,6091,2210
2529,6091,5208
2530,6091,5222
2531,6093,1113
2532,6093,1197
2533,6093,1206
2534,6093,2160
2535,6093,4014
2536,6093,4133
2537,6093,5162
2538,6096,10187
2539,6098,3096
2540,6098,3218
2541,6098,4102
2542,6100,1037
2543,6100,1132
2544,6100,2037
2545,6100,2222
2546,6100,3166
2547,6100,3242
2548,6100,3263
2549,6100,5247
2550,6102,3136
2551,6102,3169
2552,6102,4142
2553,6102,4151
2554,6102,5163
2555,6103,1041
2556,6103,1178
2557,6103,2152
2558,6103,3038
2559,6103,3051
2560,6103,3218
2561,6103,3230
2562,6103,4102
2563,6103,5151
2564,6103,5223
2565,6105,3004
2566,6105,3005
2567,6106,3141
2568,6106,3188
2569,6106,5053
2570,6106,5279
2571,6107,1178
2572,6107,6009
2573,6108,3031
2574,6108,3101
2575,6108,3124
2576,6108,5036
2577,6108,5040
2578,6108,5159
2579,6108,5202
2580,6110,3153
2581,6111,1137
2582,6111,1188
2583,6111,3009
2584,6111,4119
2585,6112,5026
2586,6112,5040
2587,6112,5048
2588,6112,5073
2589,6112,6013
2590,6112,6023
2591,6112,6062
2592,6112,6085
2593,6113,11227
2594,6114,2075
2595,6114,2186
2596,6114,3007
2597,6114,3294
2598,6114,4071
2599,6114,4115
2600,6114,5208
2601,6115,1192
2602,6115,3052
2603,6115,4005
2604,6115,4097
2605,6115,4109
2606,6115,5139
2607,6115,5217
2608,6117,3037
2609,6117,4141
2610,6117,5244
2611,6118,1008
2612,6118,5122
2613,6119,1215
2614,6119,2117
2615,6119,2158
2616,6119,3160
2617,6119,4080
2618,6119,5031
2619,6119,5272
2620,6120,1056
2621,6120,5026
2622,6120,5123
2623,6120,6062
2624,6120,6112
2625,6121,1019
2626,6121,2049
2627,6121,9173
2628,6121,10140
2629,6121,12241
2630,6121,101062
2631,6122,2061
2632,6122,2180
2633,6122,3122
2634,6122,3124
2635,6122,5029
2636,6122,6090
2637,6132,2106
2638,6132,5173
2639,6134,2042
2640,6134,2076
2641,6134,2091
2642,6134,3148
2643,6134,3174
2644,6134,4005
2645,6134,5116
2646,6135,5173
2647,6136,5215
2648,6137,2009
2649,6137,3285
2650,6138,5257
2651,6139,1113
2652,6139,1197
2653,6139,1206
2654,6139,2121
2655,6139,2160
2656,6139,2164
2657,6139,2174
2658,6139,3067
2659,6139,4125
2660,6139,4133
2661,6139,4165
2662,6139,4206
2663,6139,5001
2664,6140,3136
2665,6140,4151
2666,6143,2245
2667,6144,3011
2668,6144,5136
2669,6144,5267
2670,6145,3037
2671,6145,3057
2672,6145,4141
2673,6145,5148
2674,6145,5244
2675,6146,1092
2676,6146,2091
2677,6146,3052
2678,6146,4067
2679,6146,4160
2680,6146,5025
2681,6146,5032
2682,6146,5249
2683,6151,6094
2684,6155,3189
2685,6157,5150
2686,6158,1003
2687,6158,1107
2688,6158,2091
2689,6158,2132
2690,6158,4114
2691,6158,5016
2692,6159,2002
2693,6160,1089
2694,6160,1182
2695,6160,1197
2696,6160,1206
2697,6160,1215
2698,6160,2067
2699,6160,2075
2700,6160,2186
2701,6160,3176
2702,6160,3215
2703,6160,5129
2704,6160,5272
2705,6160,6119
2706,6163,6162
2707,6164,1209
2708,6165,2154
2709,6165,3026
2710,6165,3129
2711,6165,5182
2712,6168,1055
2713,6168,3136
2714,6168,5087
2715,6169,2193
2716,6170,2034
2717,6170,5083
2718,6171,3139
2719,6172,3256
2720,6173,2245
2721,6176,1056
2722,6176,2149
2723,6176,2226
2724,6176,3050
2725,6176,3116
2726,6176,3136
2727,6176,4063
2728,6176,6066
2729,6177,3114
2730,6177,6175
2731,6179,5225
2732,6181,4100
2733,6184,1113
2734,6186,1021
2735,6186,3177
2736,6186,3178
2737,6187,6187
2738,6189,1132
2739,6189,2222
2740,6189,3263
2741,6189,5049
2742,6189,5247
2743,6189,6028
2744,6189,6047
2745,6189,6100
2746,6190,2184
2747,6190,3004
2748,6191,1033
2749,6191,2072
2750,6191,2091
2751,6191,2161
2752,6191,2190
2753,6191,3020
2754,6191,3045
2755,6191,3054
2756,6191,3076
2757,6191,3236
2758,6191,4003
2759,6191,4103
2760,6191,5206
2761,6191,6030
2762,6192,2091
2763,6192,3237
2764,6193,5040
2765,6193,5048
2766,6193,5059
2767,6193,5129
2768,6193,6013
2769,6193,6023
2770,6193,6062
2771,6193,6112
2772,6193,6236
2773,6194,3197
2774,6194,5067
2775,6196,5003
2776,6201,5067
2777,6202,5040
2778,6202,5048
2779,6202,5129
2780,6202,6013
2781,6202,6023
2782,6202,6062
2783,6202,6112
2784,6203,1033
2785,6203,3106
2786,6203,3300
2787,6203,4014
2788,6203,5162
2789,6203,5167
2790,6203,6093
2791,6204,3136
2792,6204,3198
2793,6204,3236
2794,6204,4003
2795,6204,4103
2796,6204,5121
2797,6204,5248
2798,6204,6066
2799,6206,5215
2800,6209,1027
2801,6209,1215
2802,6209,2067
2803,6209,2075
2804,6209,2158
2805,6209,2186
2806,6209,3113
2807,6209,3145
2808,6209,3176
2809,6209,3180
2810,6209,3215
2811,6209,3216
2812,6209,3227
2813,6209,4013
2814,6209,4038
2815,6209,4072
2816,6209,4080
2817,6209,4085
2818,6209,4115
2819,6209,4147
2820,6209,4183
2821,6209,5015
2822,6209,5040
2823,6209,5048
2824,6209,5073
2825,6209,5129
2826,6209,5204
2827,6209,6014
2828,6210,1182
2829,6210,1215
2830,6210,2067
2831,6210,2075
2832,6210,3007
2833,6210,3113
2834,6210,3137
2835,6210,3145
2836,6210,3176
2837,6210,3180
2838,6210,3215
2839,6210,3216
2840,6210,3227
2841,6210,4013
2842,6210,4071
2843,6210,4080
2844,6210,4085
2845,6210,4115
2846,6210,4183
2847,6210,5129
2848,6210,5208
2849,6210,5253
2850,6210,5272
2851,6210,6014
2852,6210,6119
2853,6211,3056
2854,6211,3058
2855,6211,5108
2856,6215,1071
2857,6215,1082
2858,6215,1159
2859,6215,2072
2860,6215,2161
2861,6215,2190
2862,6215,3020
2863,6215,3045
2864,6215,3054
2865,6215,3197
2866,6215,4057
2867,6215,4111
2868,6215,5016
2869,6215,5217
2870,6215,6059
2871,6218,3193
2872,6219,2158
2873,6219,3136
2874,6219,3160
2875,6219,4074
2876,6219,4147
2877,6219,5006
2878,6219,5031
2879,6219,5204
2880,6219,6071
2881,6221,6220
2882,6222,2226
2883,6222,3116
2884,6222,4148
2885,6222,5028
2886,6222,5212
2887,6223,5090
2888,6223,5091
2889,6224,1037
2890,6224,2037
2891,6224,3242
2892,6224,3263
2893,6225,5015
2894,6225,5040
2895,6225,5046
2896,6225,5048
2897,6225,5073
2898,6225,5129
2899,6225,6013
2900,6225,6023
2901,6225,6062
2902,6225,6085
2903,6225,6112
2904,6225,6193
2905,6225,6202
2906,6226,1197
2907,6226,1206
2908,6226,2164
2909,6226,2174
2910,6226,3236
2911,6226,4125
2912,6226,4134
2913,6226,5067
2914,6226,5217
2915,6226,5248
2916,6226,5276
2917,6226,6068
2918,6226,6139
2919,6226,6215
2920,6226,7233
2921,6227,9243
2922,6230,1164
2923,6230,5018
2924,6231,1041
2925,6232,1192
2926,6232,2091
2927,6232,2147
2928,6232,3052
2929,6232,3067
2930,6232,4005
2931,6232,4097
2932,6232,4125
2933,6232,5127
2934,6232,5139
2935,6232,5217
2936,6232,5230
2937,6232,6110
2938,6234,2107
2939,6234,4076
2940,6235,5015
2941,6235,5040
2942,6235,5048
2943,6235,5073
2944,6235,5129
2945,6235,6062
2946,6235,6085
2947,6235,6207
2948,6235,6209
2949,6235,6236
2950,6235,9158
2951,6236,5015
2952,6236,5026
2953,6236,5040
2954,6236,5046
2955,6236,5048
2956,6236,5059
2957,6236,5073
2958,6236,5129
2959,6236,6013
2960,6236,6023
2961,6236,6062
2962,6236,6085
2963,6236,6112
2964,6236,6193
2965,6236,6202
2966,6236,6209
2967,6237,6214
2968,6238,4032
2969,6239,2084
2970,6239,3075
2971,6239,4072
2972,6239,4074
2973,6239,5081
2974,6239,5087
2975,6239,5145
2976,6239,6196
2977,6240,1084
2978,6240,1201
2979,6240,2117
2980,6240,2211
2981,6240,2237
2982,6240,3031
2983,6240,3220
2984,6240,4015
2985,6240,5031
2986,6240,5036
2987,6240,6071
2988,6242,4130
2989,6242,5099
2990,6242,6090
2991,6243,2123
2992,6246,1032
2993,6246,1203
2994,6246,3012
2995,6246,5005
2996,6246,6091
2997,6246,6160
2998,6246,6219
2999,6247,1037
3000,6247,2222
3001,6247,3242
3002,6247,5247
3003,6247,6100
3004,6247,6151
3005,6247,6181
3006,6247,6189
3007,6248,3134
3008,6250,6237
3009,6251,1033
3010,6251,1113
3011,6251,2072
3012,6251,2091
3013,6251,3067
3014,6251,3300
3015,6251,4014
3016,6251,4057
3017,6251,4165
3018,6251,5162
3019,6251,6093
3020,6251,6203
3021,7001,1113
3022,7001,1166
3023,7001,2132
3024,7001,2174
3025,7001,3061
3026,7001,3074
3027,7001,3086
3028,7001,3109
3029,7001,3162
3030,7001,3196
3031,7001,3262
3032,7001,4014
3033,7001,4056
3034,7001,4155
3035,7001,4166
3036,7001,5014
3037,7001,5206
3038,7001,5239
3039,7001,6030
3040,7001,6046
3041,7001,6077
3042,7001,6093
3043,7001,6184
3044,7002,1113
3045,7002,2072
3046,7002,2091
3047,7002,2190
3048,7002,3020
3049,7002,3045
3050,7002,3054
3051,7002,3074
3052,7002,3076
3053,7002,4028
3054,7002,6046
3055,7006,3004
3056,7006,3005
3057,7006,6105
3058,7007,1053
3059,7007,2154
3060,7007,3262
3061,7007,5169
3062,7008,3108
3063,7009,1214
3064,7010,2251
3065,7010,3296
3066,7011,2244
3067,7011,3075
3068,7011,3136
3069,7011,4072
3070,7011,5087
3071,7011,6066
