id,author
1214,P. Lavrov
1215,Weidong Zhao
1216,S. Pernice
1217,P. I. Pronin
1218,Ji Feng Yang
1219,M. G. A. Walter
1220,M. Rachidi
1221,S. V. Klimenko
1222,K. V. Tabunshchyk
1223,Stephen Morris
1224,R. Romano
1225,Masahiro Kubo
1226,Thorsten Battefeld
1227,Daniel Gottesman
1228,A. Sirlin
1229,M. D. Maia E. M. Monte
1230,Ya. I. Granovskii
1231,H. Gilho j
1232,M. Bershadsky
1233,Laurent Freidel
1234,Devis Iellici
1235,J. Isberg
1236,S. Slavnov
1237,Naresh Dadhich
1238,Akio Sugamoto
1239,Y. Taniguchi
1240,Kiyonori Yamada
1241,Tilo Wettig
1242,G. Bonnet
1243,S. Shatashvili
1244,M. M. Ferreira Jr
1245,W. Kondracki
1246,A. Petkos
1247,Badis Ydri
1248,I. P. Ennes
1249,P. J. Steinhardt
1250,M. A. R. Osorio
1251,F. Bonechi
1252,C. Mukku
1253,D. Vaman
1254,B. Bagchi
1255,QHan Park
1256,M. Disertori
1257,Da Hua Zhang
1258,Alexander R. Its
1259,Francois Englert
1260,A. Mueller
1261,K. M. Shekhter
1262,H. Ruegg
1263,Yannick Meurice
1264,Paul Shocklee
1265,Atsushi Higuchi
1266,M. A. Vachon
1267,R. Gregory
1268,D. Bailin
1269,J. Liu
1270,David Mc Mullan
1271,S. Hunzinger
1272,J. L. Dupont
1273,David J. Gross
1274,Wolfgang Mueck
1275,Cresus F. L. Godinho
1276,Aziz El Rhalami
1277,M. Pitschmann
1278,Ziad Maassarani
1279,F. C. Santos
1280,Richard Kerner
1281,Ioan A. Popescu
1282,Jun Chen Su
1283,Norbert Duechting
1284,J. Lukierski
1285,S. Lee
1286,H. Gustafsson
1287,C. P. Korthals Altes
1288,D. E. Jaramillo
1289,I. Antoniou
1290,O. I. Vasilenko
1291,Rue Ron Hsu
1292,J. P. Dedonder
1293,A. Klemm
1294,Margaret E. Wessling
1295,Guangjiong Ni
1296,A. W. Peet
1297,B. Gavela
1298,K. Semenov Tian Shansky
1299,Dang Van Soa
1300,Antoine Coste
1301,Paolo Aschieri
1302,Burak T. Kaynak
1303,O. S. Ventura
1304,S. Lakshmibala
1305,Juan P. Garrahan
1306,C. F. de Araujo
1307,Andrei Dubikovsky
1308,C. B. Thorn
1309,Herbert Neuberger
1310,A. Schwimmer
1311,Nadja Kutz
1312,Takashi Sano
1313,Dieter Mayer
1314,Ignazio Lazzizzera
1315,O. Navratil
1316,Pascal Tran Ngoc Bich
1317,P. Ginsparg
1318,Mo Lin Ge
1319,T. Ebihara
1320,R. Ramanathan
1321,Paul Steinhardt
1322,Atsushi Nakamula
1323,C. Aragone P. J. Arias
1324,Fernando Lombardo
1325,Hiroto So
1326,C. W. H. Lee
1327,F. Maltoni
1328,K. Chaltikian
1329,Hisaki Hatanaka
1330,Francois Gieres
1331,Holger Guenther
1332,Stanislaw Mrowczynski
1333,Alexander Verbovetsky
1334,J. Stephany
1335,Takao Koikawa
1336,A. I. Veselov
1337,R. Pelka
1338,Matin Gurses
1339,Costas Efthimiou
1340,N. Yokoi
1341,Sunggeun Lee
1342,M. C. Marin
1343,E. G. Novak
1344,Ezer Melzer
1345,J. S. Dowker
1346,Marta Orselli
1347,Shin Ichi Kojima
1348,Uday Sukhatme
1349,M. Klein
1350,M. B. Barbaro
1351,Laurence G. Yaffe
1352,O. Piguet
1353,Maciej Kuna
1354,Lucio Fassarella
1355,John Hiller
1356,V. Chikalov
1357,A. Zapletal
1358,K. Davis
1359,T. Suzuki
1360,Lusheng Chen
1361,Fred Myhrer
1362,Igor Batalin
1363,M. C. Diamantini
1364,H. D. Dahmen
1365,Laura Tamassia
1366,Stig Bieling
1367,D. L. Bennett
1368,G. von Gehlen
1369,E. Eyras
1370,A. E. Dorokhov
1371,Jun Furukawa
1372,Marion Wirschins
1373,Luigi Del Debbio
1374,UCP.
1375,T. Nagao
1376,Marvin Weinstein
1377,M. de Roo
1378,Asmita Mukherjee
1379,L. Jenkovszky
1380,L. D. Paniak
1381,G. E. Arutyunov
1382,A. Rathke
1383,C. Ekstrand
1384,Won T. Kim
1385,N. Alves
1386,K. G. Wilson
1387,Y. Makeenko
1388,F. Hofheinz
1389,Shi Kangjie
1390,C. Deliduman
1391,I. Yu. Karataeva
1392,Klaus D. Rothe
1393,Marco Matone
1394,S. Terna
1395,M. Trapletti
1396,K. Johnson
1397,Geoff Harris
1398,T. Pause
1399,David Brown
1400,E. Kraus
1401,Zhan Xu
1402,J. M. F. Labastida
1403,Edward Boyda
1404,V. Sadov
1405,Marcus T. Grisaru
1406,D. Jancic
1407,Z. Yin
1408,G. Marchesini
1409,Patrick Meessen
1410,J. Y. Lu
1411,D. I. Kazakov
1412,Oleg Kechkin
1413,Joanna Gonera
1414,Jose J. Blanco Pillado
1415,O. Ragnisco
1416,Silvana Perez
1417,A. Hanany
1418,E. G. Timoshenko
1419,T. Gisiger
1420,I. Vilja
1421,Sultan Catto
1422,J. P. Kownacki
1423,Avinash Khare C. Nagaraja Kumar
1424,Lapo Casetti
1425,Toshinao Akuzawa
1426,S. H. Guo
1427,Sathya Guruswamy
1428,Yukitaka Ishimoto
1429,Shmuel Elitzur
1430,V. A. Belinski
1431,Juan A. Nieto
1432,Yongshi Wu
1433,Michael Krasnitz
1434,Amit Ghosh
1435,Charles P. Boyer
1436,Donam Youm
1437,M. A. Muschietti
1438,Anders Westerberg
1439,C. Barbachoux
1440,A. Matytsin
1441,Claudia Daboul
1442,G. C. Joshi.
1443,L. Nocetti
1444,Y. Verbin
1445,H. Arfaei
1446,Adrian R. Lugo
1447,Bernard Knaepen
1448,M. Leblanc
1449,V. Lemes
1450,Sujay K. Ashok
1451,H. P. Nilles
1452,L. Ibanez
1453,M. L. Yan
1454,Emanuel Katz
1455,C. de Calan
1456,Dzo Mikulovicz
1457,Bjorn Brinne
1458,Barak Kol
1459,Andrei Starinets
1460,S. K. Adhikari
1461,Dean L. Welch
1462,M. Mirumyan
1463,J. O. Andersen
1464,M. Shino
1465,R. Gianvittorio
1466,Y. Hosotani
1467,Y. Meurice
1468,K. Yazaki
1469,B. Abdesselam
1470,Dimitry Leites
1471,G. Cohen Tannoudji
1472,W. Freire
1473,L. A. Abramyan
1474,S. Pakuliak
1475,H. W. L. Naus
1476,Ramzi R. Khuri
1477,N. Unal
1478,HT. Sato
1479,M. Bouhmadi Lopez
1480,M. A. H. Vozmediano
1481,A. B. Kaganovich
1482,J. Paris
1483,Michel Capdequi Peyranere
1484,J. P. Gregory
1485,T. Hirayama
1486,Csaba Csaki
1487,M. Kato
1488,L. M. Baker
1489,G. S. Lozano
1490,Alexander Ushveridze
1491,Andrei G. Terekidi
1492,Rajat K. Bhaduri
1493,Hajime Oda
1494,P. A. Saponov
1495,C. N. Ktorides
1496,Giovanni M. Cicuta
1497,Elias Gravanis
1498,S. Odake
1499,Myron Bander
1500,P. Kurzepa
1501,G. Bonelli
1502,P. Pitanga
1503,F. Delduc
1504,Jisuke Kubo
1505,Katherine M. Benson
1506,Klaus Lang
1507,M. A. El Gradechi
1508,Nadejda A. Vicol
1509,T. Dereli
1510,V. Gribanov
1511,Fan Wang
1512,G. Ducati
1513,Warren G. Anderson
1514,J. Barcelos Neto
1515,S. Vandoren
1516,Nick Evans
1517,Robert Leigh
1518,O. A. Olkhov
1519,K. N. Anagnostopoulos
1520,J. A. S. Lima
1521,Jens Fjelstad
1522,Juan Carlos DOlivo
1523,A. Adams
1524,V. Ter Antonian
1525,B. Muratori
1526,R. Percacci
1527,R. N. Lee
1528,A. Ritz
1529,Hisaaki Shinkai
1530,V. R. Khalilov
1531,Huner Fanchiotti
1532,Masayuki Sano
1533,I. Y. Park
1534,Edmund J. Copeland
1535,Francisco J. Herranz
1536,Marco Serone
1537,L. Cosmai
1538,A. Zhedanov
1539,A. V. Bratchikov
1540,Thorsten Brotz
1541,A. S. Stepanenko
1542,H. Boschi Filho
1543,I. P. Zois
1544,D. Karczewska
1545,Vladimir V. Bazhanov
1546,D. V. Nanopoulos
1547,Kirill A. Kazakov
1548,M. B. Green
1549,David M. Mc Avity
1550,T. Kashiwa
1551,G. Roepstorff
1552,Robin W. Tucker
1553,B. Kulik
1554,N. Dombey
1555,Virginia Manias
1556,J. L. Tomazelli
1557,Ivanhoe Pestov
1558,S. Detournay
1559,S. Vinti
1560,A. T. Suzuki
1561,M. Chaves
1562,P. M. Ferreira
1563,T. Pantev
1564,Masato Ito
1565,Paolo Pasti
1566,A. S. Kudusov
1567,M. Sugiura
1568,C. S. Aulakh
1569,Arlen Anderson
1570,Cristian Martinez
1571,Ali Mostafazadeh
1572,Alexei Mishchenko
1573,Antonio Campos
1574,Dieter Maison
1575,M. I. Polikarpov
1576,Ralph Blumenhagen
1577,V. V. Kuzmichev
1578,R. Renan
1579,Giovanni Jona Lasinio
1580,Tapobrata Sarkar
1581,Andrew Chamblin
1582,Vyacheslav A. Soroka
1583,Rui Hong Yue
1584,F. W. Hehl
1585,H. Samtleben
1586,H. Aoki
1587,Leonardo Castellani
1588,J. Saavedra
1589,A. Z. Malkin
1590,R. Tarrach
1591,Patrick J. Sutton
1592,V. N. Melnikov
1593,P. F. Kelly
1594,Mary K. Gaillard
1595,S. Falkenberg
1596,Tadashi OKAI.
1597,Tomohiko Shibuya
1598,I. P. Volobuev
1599,Agapitos Hatzinikitas
1600,Omduth Coceal
1601,IHEP.
1602,C. M. Viallet
1603,Elena Poletaeva
1604,Eric Nicholson
1605,Daniel Z. Freedman
1606,A. Borderies
1607,J. Julve
1608,A. Khoudeir
1609,V. G. Kovalevich
1610,Mark Raugas
1611,Tzuu Kang Chyi
1612,Christian Brouder
1613,Carlos Nunez
1614,S. Khoroshkin
1615,S. Dobashi
1616,Karim A. Malik
1617,Paul OHara
1618,M. Rogatko
1619,Martin Schmaltz
1620,Daniel Waldram
1621,C. Kiefer
1622,Edmundo M. Monte
1623,Anthony Sudbery
1624,Miho Koma
1625,Philip A. Tuckey
1626,Yang Zhanying
1627,Vahid Rezania
1628,Fiorenzo Bastianelli
1629,Jeremy S. Heyl
1630,Philippe Roche
1631,Miyuki Kawamura
1632,A. A. Btsenko
1633,V. E. Rochev
1634,E. L. Gubankova
1635,Marika Taylor
1636,Pio Jose Arias
1637,V. Ter Antonyan
1638,Nathan Salwen
1639,G. Lavrelashvili N. Straumann
1640,Charles F. Doran
1641,Yolanda Lozano
1642,C. Nagaraja Kumar
1643,C. Daboul
1644,Mark. D. Gould
1645,Y. M. Makeenko
1646,Keiji Oguiso
1647,A. M. El Gradechi
1648,Gerald Dunne
1649,A. Refolli
1650,A. V. Kartavtsev
1651,P. Bieliavsky
1652,Jose Gonzalez
1653,Jan Willem Rombouts
1654,T. Torma
1655,M. Tomaselli
1656,Roberto Casalbuoni
1657,YITP.
1658,O. H. G. Branco
1659,Guillermo A. Mena Marugan
1660,Jin Young Kim
1661,Qun Wang
1662,Andrea Quadri
1663,C. Gasparakis
1664,M. Ademollo
1665,E. Dudas
1666,H. Storch
1667,H. M. Babujian
1668,Naotoshi Okamura
1669,H. Robins
1670,M. W. Evans
1671,Toshihiro Matsuo
1672,Elena Rivas
1673,Ricardo C. Paschoal
1674,B. Mikhak
1675,Patrick Peter
1676,Robbert Dijkgraaf
1677,R. Schelp
1678,E. Passos
1679,A. D. Speliotopoulos
1680,Syoji Zeze
1681,Katsumi Shigura
1682,L. S. Boulton
1683,Kiyoshi Hayasaka
1684,Salman Habib
1685,Joakim Arnlind
1686,Katsusada Morita
1687,Georg Keller
1688,P. Candelas
1689,E. Filotas
1690,Hiroyuki Fujita
1691,M. Ablikim
1692,Marko Kolanovic
1693,M. A. de Andrade
1694,Mirjam Cvetiv c
1695,M. Borunda
1696,Michitomo Nishizawa
1697,Wlodzimierz Piechocki
1698,Ulrich D. Jentschura
1699,M. Jimbo
1700,A. Doikou
1701,Y. Brihaye
1702,Sebastian de Haro
1703,I. Michael Mandelberg
1704,Minoru Eto
1705,Daniel F. Litim
1706,P. A. Pearce
1707,Dean Lee
1708,C. P. Sun X. F. Liu
1709,Jung Tay Yee
1710,E. Zafiris
1711,Masashi Tomoyose
1712,V. de la Incera
1713,D. Zappala
1714,Pio Jose Arias y Jorge Stephany
1715,Urs Walther
1716,W. S. Chung
1717,Jerzy Lukierski
1718,F. Vanderseypen
1719,Gyan Bhanot
1720,Hitoshi Ito
1721,B. L. Wang
1722,M. Temple Raston
1723,J. V. Yarevskaya
1724,Giovanni Modanese
1725,Jean Bernard Zuber
1726,A. El. Rhalami
1727,Diuliu Emanuel Diaconescu
1728,Freddy P. Zen
1729,C. Sigaud
1730,Peter L. White
1731,J. Y. Pasquier
1732,G. Lozano
1733,Yakov Kanter
1734,W. Thirring
1735,Sharmanthie Fernando
1736,Roger D. Kylin
1737,N. Mohammedi
1738,Dean F. Miller
1739,L. Martin
1740,Norihito Sasaki
1741,Michael J. Morgan
1742,S. Kojima
1743,Tomislav Ivezic
1744,Zhifeng Li
1745,Mikhail S. Volkov
1746,M. Aguado
1747,Tom Graber
1748,Gonzalo Palma
1749,Ariel Zhitnitsky
1750,R. Argurio
1751,A. Montero
1752,D. Espriu
1753,G. Rideau
1754,D. V. Uvarov
1755,Anatoly Dymarsky
1756,Tigran Tchrakian
1757,J. D. Vergara
1758,H. R. Hollmann
1759,Michael P. Tuite
1760,R. A. Usmanov
1761,Mitsuru Yamada
1762,Shivaji L. Sondhi
1763,M. Stojic
1764,G. Chechelashvili
1765,Hiroyuki Takata
1766,N. S. Mankoc Borstnik
1767,W. A. Bardeen
1768,Javier Negro
1769,Masaru Onoda
1770,E. Sharpe
1771,Gregory Moore
1772,R. Endo
1773,Sang Jun Kim
1774,A. K. Tollsten
1775,T. Grandou
1776,Sean J. Yoon
1777,Ryusuke Endo
1778,Elena Perazzi
1779,A. Andrasi
1780,Abdulmajeed Abdurrahman
1781,L. Parkes
1782,A. J. Bordner
1783,Andrzej Herdegen
1784,D. A. Mac Intire
1785,R. P. Saxena
1786,S. Horata
1787,Marcia E. Knutt
1788,Alberto Blasi
1789,R. E. Kallosh
1790,Dardo D. Piriz
1791,John R. Hiller
1792,Steven Corley
1793,K. Narayan
1794,Piero Nicolini
1795,Guohong Yang
1796,A. Niemeyer
1797,Abel Camacho
1798,KANAZAWA.
1799,Monika Lynker
1800,Satoru Odake
1801,K. Kawano
1802,Peter J. Olver
1803,A. Schwarz
1804,N. Nekrasov
1805,Y. Matsumura
1806,H. Ghafarnejad
1807,X. M. Ding
1808,Samir D. Mathur
1809,K. Bardakci
1810,Mohsen Alishahiha
1811,E. Raineri
1812,G. J. Galloway
1813,Tevian Dray
1814,J. Law
1815,Elizabeth Jurisich
1816,Zhining Zhou
1817,Niclas Wyllard
1818,W. Lee
1819,Amanda W. Peet
1820,B. Holdom
1821,L. A. Dickey
1822,Y. N. Obukhov
1823,Shijong Ryang
1824,Simon Scott
1825,A. Neveu
1826,Jihn E. Kim
1827,Semyon Polshin
1828,P. Moniz
1829,Pinaki Roy
1830,E. Derrick
1831,J. Bordes
1832,Robin Michaels
1833,Chris Harvey Fros
1834,F. Alexander Bais
1835,G. Landolfi
1836,G. Tasinato
1837,Kayoko Maeda
1838,M. Sadzikowski
1839,M. B. Silva Neto
1840,S. Boukraa
1841,Keith A. Olive
1842,Richard Madden
1843,B. Zupnik
1844,Bin Wang
1845,Diego A. R. Dalvit
1846,Yasuaki Hikida
1847,R. Cuerno
1848,S. Matinyan
1849,R. Longo
1850,Sven F. Kerstan
1851,A. Catal
1852,Y. Kikukawa
1853,A. A. Stolin
1854,Alexander Berkovich
1855,T. Filk
1856,V. Khemani
1857,Guido Cognola
1858,T. Matsuyama
1859,Y. G. Lu
1860,Kai Chen
1861,A. L. Oliveira
1862,M. Mueller Preussker
1863,Pushan Majumdar
1864,L. A. Manzoni
1865,S. Sarkar
1866,Nistor Nicolaevici
1867,Wilson Oliveira
1868,C. Adler
1869,H. Sonoda
1870,J. Merkel
1871,Thomas W. Kephart
1872,I. B. Samsonov
1873,Kurt Langfeld
1874,B. G. Sidharth
1875,O. Lebedev
1876,Tsutomu Horiguchi
1877,C. Paufler
1878,B. Eden
1879,P. E. Haagensen
1880,Jun Murakami
1881,D. Kabat
1882,Pedro Silva
1883,A. S. Koshelev
1884,Akio SUGAMOTO.
1885,H. Enger
1886,Galliano Valent
1887,Pio J. Arias
1888,S. mukherji
1889,Xiang Song Chen
1890,J. C. Rojas
1891,N. Dorey
1892,Takeshi Mogami
1893,Yasuaki Fukuoka
1894,Kwang Sup Soh
1895,Fardin Kheirandish
1896,B. A. Tay
1897,S. N. Tamaryan
1898,M. A. Lomholt
1899,A. Matos Neto
1900,K. Kamimura
1901,Pieralberto Marchetti
1902,M. Khorrami
1903,H. N. Nazareno
1904,R. Paunov
1905,T. Kunihiro
1906,Voja Radovanovic
1907,J. Lykken
1908,Andy Strominger
1909,Z. Nemeth
1910,R. Mkrtchyan
1911,H. Ita
1912,Tomohiko Sakaguchi
1913,Robert M. Wald
1914,Atsushi Yamaguchi
1915,K. M. Benson
1916,V. F. Muller
1917,Robert Rudd
1918,Recai Erdem
1919,V. Soucek
1920,Roger E. Behrend
1921,Yaroslav Pugai
1922,R. Soldati
1923,I. Bakas
1924,G. Landi
1925,V. Schechtman
1926,SPbSU.
1927,S. L. Adler
1928,Terry Pilling
1929,Alex Buchel
1930,Galen Sotkov
1931,Shinpei Kobayashi
1932,Yongsung Yoon
1933,Mauro Carfora
1934,Nevidita Deo
1935,Gabrielle Bonnet
1936,I. Runkel
1937,Bo Sture K. Skagerstam
1938,P. C. Argyres
1939,G. Papadopoulos
1940,Alon E. Faraggi
1941,Evgeny Sorkin
1942,Daniel M. Sforza
1943,T. Murakami
1944,M. Kanno
1945,Kenji Mohri
1946,S. J. Sin
1947,Christian Fronsdal
1948,Yang Chen
1949,Alfredo Macias
1950,T. J. Fields
1951,Marco A. C. Kneipp
1952,Daniel Sternheimer
1953,M. Boz
1954,George Lavrelashvili
1955,Guenter Scharf
1956,D. Luest
1957,Luca LUSANNA.
1958,Cedric R. Leao
1959,She Sheng Xue
1960,H. Merabet
1961,Vladimir A. Kazakov
1962,M. Zamaklar
1963,Rinat Kedem
1964,W. Siegel
1965,Yassen Stanev
1966,S. Sakhi
1967,Dmitri Linde
1968,A. M. Perelomov
1969,Augusto Sagnotti
1970,F. Freire
1971,A. J. Pocklington
1972,Y. A. Muukhin
1973,A. El Hassouni
1974,Hiroaki Nakajima
1975,Dmitry Melnikov
1976,Elias C. Vagenas
1977,Pirjo Pasanen
1978,Yasuharu Honda
1979,K. Shigemoto
1980,Shigeo Fujita
1981,A. Leznov
1982,T. Tsukioka
1983,Arkady A. Tseytlin
1984,Ofer Feinerman
1985,Eduardo S. Tututi
1986,G. K. Leontaris
1987,Paul Midodashvili
1988,J. W. van de Leur
1989,Stephen Shenker
1990,Josep M. Pons
1991,Brent H. Allen
1992,G. L. Rossini
1993,Hou Bo Yuan
1994,Michael Strickland
1995,D. A. Lowe
1996,A. Maia Jr
1997,Pierre van Baal
1998,A. K. Chaudhuri
1999,H. D. Doebner
2000,Y. Imamura
2001,R. Arnowitt
2002,Nissan Itzhaki
2003,Dmitrij V. Shirkov
2004,Jian Jing
2005,A. Sciarrino
2006,R. Mahurin
2007,A. Brizola
2008,F. Scheck
2009,Winfried Pfister
2010,Y. Takimoto
2011,N. D. Tracas
2012,L. P. Singh
2013,Claudio Coriano
2014,J. K. Erickson
2015,V. G. Kac
2016,Uwe Muller
2017,Corinne A. Manogue
2018,L. G. Mardoyan
2019,Z. Hasiewicz
2020,Marco Krohn
2021,Sergi R. Hildebrandt
2022,O. M. Del Cima
2023,Giulio Magli
2024,Z. S. Bassi
2025,O. A. Gelfond
2026,S. Van Gils
2027,J. R. Reyes Martinez
2028,Masud Chaichian
2029,D. N. Page
2030,Gesualdo Delfino
2031,Diego J. Navarro
2032,Nils R. Scheithauer
2033,Ladislav Hlavaty
2034,Martin Gremm
2035,J. Gattnar
2036,K. S. Gupta
2037,Prasanta K. Panigrahi
2038,Eric Zaslow
2039,Nguyen Anh Ky
2040,Douglas J. Smith
2041,Alessandro Tanzini
2042,L. Maharana
2043,P. Binetruy
2044,T. Nakanishi
2045,A. A. Abrikosov Jr
2046,Etera R. Livine
2047,J. Urrestilla
2048,Kasper Peeters
2049,I. Yu. Tipunin
2050,F. Di Renzo
2051,A. Pelster
2052,Philip Parkin
2053,Ji Rong Ren
2054,A. Varchenko
2055,R. Gaida
2056,H. Cateau
2057,K. Haller
2058,Dagny Kimberly
2059,Peter Kaste
2060,M. Mojiri
2061,M. A. Santos
2062,R. S. Bhalla
2063,Andrei Parnachev
2064,Somdatta Bhattacharya
2065,J. Evslin
2066,G. Arcioni
2067,J. Donin
2068,Vassilios Kovanis
2069,M. Navarro
2070,A. Gerhold
2071,Marti Ruiz Altaba
2072,J. F. Wheater
2073,J. P. De Villiers
2074,M. Redi
2075,A. Veselov
2076,A. Zotov
2077,J. Underwood
2078,Luis J. Boya
2079,M. S. Berger
2080,Eok Kyun Lee
2081,L. Zhao
2082,J. A. Nieto
2083,Keisuke Ohashi
2084,I. Nakamura
2085,David OBrien
2086,Asher Peres
2087,Marcin P. Flak
2088,Byung Koo Lee
2089,Inyong Cho
2090,A. P. B. Scarpelli
2091,Clare Dunning
2092,J. Gonzalez
2093,Veronique Terras
2094,Arjun Berera
2095,Christian Preitschopf
2096,Shinsaku Kitakado
2097,Wulf Boettger
2098,P. Narayana Swamy
2099,Marcus Berg
2100,Riccardo Capovilla
2101,Akira Kokado
2102,Anastasia Volovich
2103,J. L. F. Barbon
2104,Per Sundell
2105,J. Acosta
2106,A. Barducci
2107,Y. Oz
2108,A. N. Manashov
2109,Leon A. Takhtajan
2110,Arjan Keurentjes
2111,Luca Martucci
2112,J. J. Passos Sobrinho
2113,Yu Jie Zhong
2114,Todor L. Boyadjiev
2115,E. Babaev
2116,Sergey M. Khoroshkin
2117,Dave J. Clements
2118,E. Montaldi
2119,M. Sakamoto
2120,Yun Song Piao
2121,B. A. Campbell
2122,T. E. Clark
2123,Arvind N. Vaidya
2124,Steve Hsu
2125,A. Rod Gover
2126,R. Brout
2127,Vladimir V. Klishevich
2128,J. Soda
2129,O. V. Manko
2130,Dietmar Klemm
2131,B. Maroufi
2132,R. Aros
2133,Masaaki Sakagami
2134,M. Tahiri
2135,E. Ramos
2136,Holger Frahm
2137,D. Prange
2138,Jean Franc cois Roussel
2139,Alfred Scharff Goldhaber
2140,V. S. Alves
2141,J. Ramirez Mittelbrun
2142,Gautam Trivedi
2143,Peter J. Love
2144,P. Valtancoli
2145,Takeshi Nihei
2146,Lu Yu
2147,Artur B. Adib
2148,M. Daoud
2149,N. R. Constable
2150,Leonardo Patino
2151,A. D. Kennedy
2152,Atsusi Okazaki
2153,O. I. Zavialov
2154,Christian Romelsberger
2155,B. L. Cerchiai
2156,Kenji Fukazawa
2157,Gautam Mandal
2158,Bogdan Damski
2159,Kazuhiko Suehiro
2160,D. Li
2161,Luca Carlevaro
2162,Richard Gass
2163,L. Andrianopoli
2164,Yasunari Heike
2165,A. L. N. Oliveira
2166,B. Peeters
2167,T. Tok
2168,S. V. Kozyrev
2169,S. J. Summers
2170,H. Nastase
2171,B. N. Bakalov
2172,Kelly Jay Davis
2173,Myung Ho Kim
2174,U. Gran
2175,M. Laidlaw
2176,Xinzhou Li
2177,T. Jonsson
2178,Hiroki Emoto
2179,E. R. Bezerra de Mello
2180,Makoto Sakamoto
2181,Asim Gangopadhyayaa
2182,A. L. Gadelha
2183,M. Horibe
2184,Alexander Friedland
2185,Vittorio Barone Adesi
2186,P. van Nieuwehuizen
2187,K. S. Virbhadra
2188,S. Hewson
2189,Martin B. Einhorn
2190,R. Montemayor
2191,Eduardo Guendelman
2192,W. Eholzer
2193,Guang Jiong Ni
2194,Dmitri Antonov
2195,J. F. Beacom
2196,Yasuhiro Sekino
2197,V. Gorini
2198,Heribert Weigert
2199,M. S. Sarandy
2200,G. R. Farrar
2201,J. David Vergara
2202,Emre Sermutlu.
2203,Malgorzata Bakalarska
2204,C. Sochichiu
2205,M. Carfora
2206,Boris Kors
2207,Chang Yeong Lee
2208,Tetsuji Kimura
2209,H. Verlinde
2210,B. Rosenstein
2211,J. Acacio de Barros
2212,Sourav Sarkar
2213,Thierry Grandou
2214,C. Fusi
2215,Oded Kenneth
2216,J. C. Varilly
2217,T. Horiguchi
2218,Jessie Shelton
2219,Chopin Soo
2220,T. Ioannidou
2221,V. Zamarias
2222,J. M. Daul
2223,K. Juenemann
2224,M. Walton
2225,Kenichi Konishi
2226,J. P. van der Schaar
2227,Jakob Yngvason
2228,A. E. Kudryavtsev
2229,Masafumi Hasegawa
2230,M. Doresic
2231,M. Pillin
2232,Michael Gutperle
2233,Harald Ita
2234,William G. Unruh
2235,F. Antonuccio S. Dalley
2236,A. P. E. ten Kroode
2237,Michael Maziashvili
2238,M. Serone
2239,Igor P. Volobuev
2240,Shinobu Hikami
2241,Shinya Tamura
2242,Janos Polonyi
2243,Nihat Sadik Deger
2244,Guy Bonneau
2245,Stephen Pinsky
2246,Celine Laroche
2247,Fabio Zwirner
2248,L. Moriconi
2249,H. Nikolic
2250,O. W. Greenberg
2251,Kiyoshi Shiraishi
2252,Dmitry Malyshev
2253,V. I. Kuvshinov
2254,L. Anguelova
2255,Miguel A. Martin Delgado
2256,Jose A. Magpantay
2257,F. G. Scholtz
2258,Seok Kim
2259,Marcia E. Knutt Wehlau
2260,Sebastian Jaimungal
2261,Y. Okumura
2262,A. Smida
2263,R. Iordanescu
2264,Marijan Milekovic
2265,O. Moritsch
2266,Michael L. Graesser
2267,R. Schaeffer
2268,Dmitrij V. Soroka
2269,F. Anselmo
2270,M. Rausch de Traubenberg
2271,Filip Franco Sollova
2272,David T. Barclay
2273,N. Haba
2274,M. E. Knutt Wehlau
2275,Pavel Kovtun
2276,D. Rohrlich
2277,Atsushi Okazaki
2278,Ph. Zaugg
2279,A. Sutulin
2280,Van M. Savage
2281,S. N. Nedelko
2282,Jiangang Hao
2283,A. Barroso
2284,Jaeweon Lee
2285,Bjorn Jensen
2286,Michael Forger
2287,Francois Delduc
2288,Ashoke Sen
2289,K. Suehiro
2290,S. Junker
2291,Ramesh Abhiraman
2292,Pijush K. Ghosh
2293,Patrizia Vitale
2294,S. B. Solganik
2295,John Brodie
2296,Hassen Jallouli
2297,Jose M. Sanchez de Santos.
2298,Alexander Mitov
2299,P. Hellinger
2300,Robert Riche
2301,Arthur K. Kerman
2302,H. C. Pauli
2303,N. W. Park
2304,Alfredo T. Suzuki
2305,D. Bellisai
2306,Jesper Lykke Jacobsen
2307,Hisashi Yamamoto
2308,S. Jaimungal
2309,Zbigniew Walczak
2310,Georges Grunberg
2311,Andrew Frey
2312,S. Yu. Kalmykov
2313,W. A. Rodrigues
2314,A. Zhuk
2315,Jeeva S. Anandan
2316,Vladislav Popkov
2317,A. Holfter
2318,Peter van Nieuwenhuizen
2319,M. Sawicki
2320,Subrata Sur
2321,K. Schalm
2322,J. A. Santiago
2323,Hisakzau Minakata
2324,Vadim Kaplunovsky
2325,H. Frahm
2326,S. S. Roan
2327,D. Kazhdan
2328,Andreas Nyffeler
2329,Przemyslaw Siemion
2330,Gor Sarkissian
2331,Yu Ting Yeh
2332,Alexei A. Starobinsky
2333,B. P. Kosyakov
2334,O. Bohr
2335,K. Ezawa
2336,F. Falceto
2337,H. Inoue
2338,T. Miyazaki
2339,B. Piette
2340,C. R. Ordonez
2341,C. G. Callan
2342,S. Solganik
2343,Uni. Texas Dissertation
2344,N. Berkovits
2345,Kenneth Halpern
2346,E. Ardonne
2347,S. W. Hawking J. D. Hayward
2348,M. K. Mak
2349,Stephane Durand
