,author_id,interests
665,665,"{0, 33, 8, 45, 14}"
666,666,"{0, 33, 8}"
667,667,"{0, 33, 45, 8}"
668,668,"{33, 3, 8, 44, 45, 48}"
669,669,"{0, 33, 8, 43, 44, 47}"
670,670,"{0, 2, 8, 45, 51}"
671,671,"{0, 1, 33, 8, 44, 45}"
672,672,"{8, 3}"
673,673,"{0, 1, 33, 5, 38, 8, 45}"
674,674,"{33, 2, 8, 44, 45, 48}"
675,675,"{0, 3, 5, 8, 45}"
676,676,"{8, 0, 43}"
677,677,"{8, 34, 46, 14}"
678,678,"{0, 1, 33, 8, 44, 46}"
679,679,"{0, 33, 45, 8}"
680,680,"{8, 33, 44, 45}"
681,681,"{0, 8}"
682,682,"{8, 3, 47}"
683,683,"{0, 33, 8, 47}"
684,684,"{0, 1, 3, 8}"
685,685,"{0, 8, 45}"
686,686,"{8, 41, 43, 45}"
687,687,"{1, 2, 33, 8, 44, 45}"
688,688,"{0, 8}"
689,689,"{8, 3, 45, 47}"
690,690,"{0, 33, 45, 8}"
691,691,"{0, 33, 3, 8, 12, 44}"
692,692,"{8, 5}"
693,693,"{1, 33, 8, 44, 47}"
694,694,"{0, 1, 33, 3, 8, 44, 45}"
695,695,"{0, 1, 33, 3, 8, 12, 45}"
696,696,"{0, 8}"
697,697,{8}
698,698,"{8, 45}"
699,699,"{7, 8, 44, 45, 26}"
700,700,"{0, 33, 45, 8}"
701,701,"{0, 1, 2, 33, 8, 44, 45, 47}"
702,702,"{8, 44, 7}"
703,703,"{8, 47}"
704,704,"{0, 1, 8}"
705,705,"{0, 1, 45, 8}"
706,706,"{8, 33}"
707,707,"{8, 44}"
708,708,"{8, 45}"
709,709,"{0, 33, 45, 8}"
710,710,"{0, 8, 2, 45}"
711,711,"{0, 1, 33, 8, 44, 14, 46}"
712,712,"{8, 47}"
713,713,"{0, 1, 33, 3, 8, 44, 45, 25, 27}"
714,714,"{0, 8, 45}"
715,715,"{0, 8}"
716,716,"{0, 33, 8, 44, 45, 47}"
717,717,"{0, 8}"
718,718,"{8, 33, 43}"
719,719,"{8, 25}"
720,720,"{0, 1, 3, 8, 45}"
721,721,"{0, 33, 3, 8, 44, 45, 48}"
722,722,"{8, 33, 44}"
723,723,"{0, 8, 3}"
724,724,"{48, 33, 45, 8}"
725,725,"{0, 8, 44}"
726,726,"{0, 8, 45}"
727,727,"{0, 33, 8, 47}"
728,728,"{0, 1, 33, 8, 44, 14, 24, 26, 27}"
729,729,"{8, 0, 43, 33}"
730,730,"{0, 33, 8, 45, 14}"
731,731,"{0, 33, 45, 8}"
732,732,"{0, 3, 8, 45, 46, 14}"
733,733,"{0, 1, 33, 8, 43, 44, 45}"
734,734,"{0, 1, 3, 8, 45}"
735,735,"{0, 33, 8, 44, 47}"
736,736,"{0, 8, 3, 45}"
737,737,"{0, 33, 8, 44, 45, 27}"
738,738,"{8, 33, 45}"
739,739,"{0, 8, 44}"
740,740,"{8, 45}"
741,741,"{0, 1, 45, 8}"
742,742,"{0, 33, 8, 44, 45, 47}"
743,743,"{1, 34, 8, 44, 45}"
744,744,"{0, 1, 33, 8, 44}"
745,745,"{0, 1, 33, 3, 8, 44}"
746,746,"{0, 8, 45, 47, 26}"
747,747,"{0, 33, 3, 8, 44, 45, 46}"
748,748,"{8, 43, 44, 45}"
749,749,"{0, 8, 44, 45}"
750,750,"{0, 1, 33, 3, 8}"
751,751,"{0, 1, 2, 3, 33, 8, 44, 45, 46, 24, 25}"
752,752,"{8, 33, 44, 1}"
753,753,"{8, 45}"
754,754,"{0, 33, 8, 44, 24}"
755,755,"{0, 33, 3, 8, 44, 45, 47}"
756,756,"{0, 1, 33, 3, 8, 44, 45, 47}"
757,757,"{0, 33, 8, 45, 47}"
758,758,"{0, 8}"
759,759,"{8, 12, 44}"
760,760,"{8, 33, 44, 45}"
761,761,"{0, 33, 8}"
762,762,"{1, 33, 8, 44, 45}"
763,763,"{0, 33, 8, 44, 45, 47}"
764,764,"{8, 38, 47}"
765,765,"{0, 8, 47}"
766,766,"{0, 33, 3, 8, 44, 45, 27}"
767,767,"{8, 44, 45}"
768,768,"{1, 8, 45, 47, 48}"
769,769,"{8, 1, 45}"
770,770,"{8, 33, 3, 45}"
771,771,"{0, 8}"
772,772,"{0, 1, 33, 8, 43, 44, 45, 29}"
773,773,"{0, 33, 3, 8, 43, 12, 45, 44, 47, 48}"
774,774,"{0, 33, 3, 8, 44}"
775,775,"{0, 8, 45}"
776,776,"{0, 33, 3, 8, 43, 45, 29}"
777,777,"{0, 33, 8, 44, 46}"
778,778,"{0, 8, 45, 5}"
779,779,"{1, 8, 44, 45, 47}"
780,780,"{33, 8, 44, 45, 47}"
781,781,"{8, 44}"
782,782,{8}
783,783,"{0, 3, 8, 44, 45, 26}"
784,784,"{0, 8, 44, 47}"
785,785,"{8, 44, 47, 24, 26}"
786,786,"{0, 33, 1, 8}"
787,787,"{0, 33, 8}"
788,788,"{0, 1, 33, 8, 43, 44, 45, 48}"
789,789,"{0, 1, 2, 33, 5, 8, 45}"
790,790,"{1, 33, 8, 43, 45}"
791,791,"{33, 8, 44, 45, 47}"
792,792,"{8, 2, 45, 47}"
793,793,{8}
794,794,{8}
795,795,"{0, 33, 8, 44, 47}"
796,796,"{0, 1, 33, 3, 8}"
797,797,"{8, 45, 47}"
798,798,"{1, 2, 3, 33, 6, 8, 44, 45, 46, 48, 25}"
799,799,"{8, 33, 44, 47}"
800,800,"{8, 27}"
801,801,"{0, 33, 8}"
802,802,"{0, 33, 8, 42, 45, 47, 26}"
803,803,"{0, 8, 44}"
804,804,"{0, 33, 8, 44, 45, 47}"
805,805,"{0, 33, 3, 8}"
806,806,"{0, 1, 33, 8, 26}"
807,807,{8}
808,808,"{0, 8, 45}"
809,809,"{0, 1, 2, 3, 33, 8, 44, 45, 29}"
810,810,"{1, 2, 3, 33, 8, 42, 44, 45, 26}"
811,811,"{0, 33, 8, 44, 45, 47, 26}"
812,812,"{8, 45}"
813,813,"{8, 33, 45, 1}"
814,814,"{8, 33, 3, 45}"
815,815,"{0, 33, 8, 44, 46}"
816,816,"{0, 1, 33, 8, 43, 44, 45}"
817,817,"{8, 45}"
818,818,"{0, 8, 46}"
819,819,"{0, 33, 8}"
820,820,"{8, 44}"
821,821,"{0, 1, 33, 3, 8, 44, 48}"
822,822,"{0, 33, 8, 45, 46, 22, 27}"
823,823,"{8, 44, 45}"
824,824,"{0, 8, 3}"
825,825,"{0, 8, 44, 45}"
826,826,"{0, 1, 33, 8, 14}"
827,827,{8}
828,828,{8}
829,829,"{0, 8, 44}"
830,830,"{0, 33, 8}"
831,831,"{8, 3}"
832,832,"{0, 1, 33, 34, 8, 44, 45, 24}"
833,833,"{0, 33, 1, 8}"
834,834,{8}
835,835,"{0, 33, 8}"
836,836,"{0, 8, 3, 44}"
837,837,"{8, 33, 45}"
838,838,"{33, 37, 8, 43, 45, 48, 21, 53}"
839,839,"{0, 3, 8, 45, 46}"
840,840,"{8, 11, 45}"
841,841,"{0, 1, 3, 8, 44, 45, 27}"
842,842,"{0, 8, 44}"
843,843,"{0, 1, 33, 3, 8, 12, 44, 14, 47, 27}"
844,844,{8}
845,845,"{33, 8, 12, 44, 47, 18, 26}"
846,846,"{0, 8, 44}"
847,847,"{0, 33, 38, 8, 44, 47}"
848,848,"{0, 1, 33, 3, 8, 12, 44, 45, 47}"
849,849,"{0, 1, 33, 8, 44, 45}"
850,850,{8}
851,851,"{0, 8, 44, 45}"
852,852,"{8, 33}"
853,853,"{8, 43, 47}"
854,854,"{0, 1, 33, 3, 8, 44, 45, 46, 47}"
855,855,"{0, 8, 44}"
856,856,"{33, 8, 44, 45, 14, 24}"
857,857,"{8, 33, 3}"
858,858,"{0, 33, 8}"
859,859,"{0, 1, 33, 3, 8, 44, 45, 14, 47, 27}"
860,860,"{0, 8, 44}"
861,861,{8}
862,862,"{0, 8, 3}"
863,863,"{0, 32, 33, 3, 8, 43, 12, 45, 44, 46, 47}"
864,864,"{8, 33, 44, 1}"
865,865,"{8, 33, 1}"
866,866,"{0, 1, 33, 8, 12, 45, 44, 26}"
867,867,"{0, 1, 33, 3, 8, 44, 45, 47, 48}"
868,868,"{0, 1, 45, 8}"
869,869,"{0, 33, 8, 44, 47}"
870,870,"{0, 33, 8, 47}"
871,871,"{8, 33, 38, 47}"
872,872,"{0, 33, 3, 8, 45, 47}"
873,873,"{0, 8}"
874,874,"{8, 26, 44, 47}"
875,875,"{33, 3, 5, 8, 44, 45, 47}"
876,876,"{0, 8, 44, 45, 26}"
877,877,"{0, 1, 33, 8, 45, 47, 26}"
878,878,"{8, 33}"
879,879,"{8, 33, 3, 47}"
880,880,"{0, 1, 33, 8, 43, 44, 45, 47}"
881,881,"{8, 34, 12, 44}"
882,882,"{0, 1, 26, 8}"
883,883,"{33, 8, 44, 25, 27}"
884,884,"{0, 1, 33, 3, 8, 43, 12, 45}"
885,885,"{8, 33, 44, 47}"
886,886,"{8, 3, 12, 45}"
887,887,"{8, 44}"
888,888,"{8, 33, 44, 45}"
889,889,"{0, 8, 44, 45, 14, 47}"
890,890,"{0, 33, 8, 44, 45, 47, 51, 22}"
891,891,"{0, 1, 3, 8}"
892,892,"{8, 33, 3}"
893,893,"{0, 8, 44}"
894,894,"{0, 1, 2, 33, 34, 5, 8, 12, 44, 45, 47, 48, 22, 26}"
895,895,"{8, 44, 47}"
896,896,"{8, 0, 45, 7}"
897,897,"{0, 8, 44}"
898,898,"{0, 33, 3, 8, 44}"
899,899,"{0, 8}"
900,900,"{0, 1, 33, 3, 8, 44}"
901,901,"{0, 1, 33, 3, 8, 44, 45}"
902,902,"{0, 33, 8, 44, 45}"
903,903,"{8, 44}"
904,904,"{0, 8}"
905,905,"{8, 33, 44, 45}"
906,906,"{0, 8}"
907,907,"{0, 33, 3, 39, 8, 44, 45, 47, 48}"
908,908,"{1, 3, 8, 44, 45}"
909,909,"{8, 45}"
910,910,"{1, 3, 8, 44, 45, 46, 47}"
911,911,"{0, 33, 8, 43, 45}"
912,912,"{8, 33}"
913,913,"{0, 33, 8}"
914,914,"{0, 1, 33, 8, 44, 45, 48, 25}"
915,915,"{33, 8, 44, 45, 47}"
916,916,"{8, 33}"
917,917,"{0, 1, 33, 8, 44, 45}"
918,918,"{8, 33, 43, 44}"
919,919,"{0, 1, 33, 3, 8, 43, 44, 45, 47, 52}"
920,920,"{8, 1, 3}"
921,921,"{0, 33, 8, 43, 44, 45, 47}"
922,922,"{0, 1, 33, 3, 8, 44, 45, 48}"
923,923,"{0, 8, 3}"
924,924,"{8, 33}"
925,925,"{0, 1, 8}"
926,926,"{0, 33, 38, 8, 44, 45, 47}"
927,927,"{0, 1, 33, 3, 8, 44, 47, 26}"
928,928,"{0, 8}"
929,929,"{8, 33, 43, 29}"
930,930,"{8, 45}"
931,931,"{8, 41, 43, 44, 47}"
932,932,"{0, 1, 33, 8, 45, 47, 27}"
933,933,"{0, 1, 33, 3, 8, 44, 45, 47, 48}"
934,934,"{0, 1, 3, 8, 44, 45}"
935,935,"{8, 1, 14}"
936,936,"{8, 33, 44}"
937,937,"{8, 45}"
938,938,"{0, 33, 8, 45, 27}"
939,939,"{0, 33, 8, 43, 44, 45, 48}"
940,940,"{8, 33}"
941,941,"{0, 8}"
942,942,"{8, 44}"
943,943,"{0, 33, 8}"
944,944,"{0, 33, 8}"
945,945,"{0, 8, 45}"
946,946,"{0, 33, 2, 8, 44, 45, 47}"
947,947,"{0, 33, 8, 43, 47}"
948,948,"{0, 5, 8, 48, 24}"
949,949,"{8, 33, 44, 1}"
950,950,"{8, 33, 47}"
951,951,"{0, 1, 33, 3, 8, 44, 45, 47}"
952,952,"{8, 33, 44, 1}"
953,953,"{8, 33}"
954,954,"{0, 8, 44, 45, 47, 24, 26}"
955,955,"{33, 3, 8, 45, 46, 47}"
956,956,"{0, 1, 33, 8, 44, 45, 46, 47, 22, 54, 24, 27}"
957,957,"{8, 33}"
958,958,"{8, 33, 3, 45}"
959,959,"{8, 44, 45}"
960,960,"{8, 44}"
961,961,"{0, 33, 3, 8, 45, 27}"
962,962,"{0, 1, 33, 8, 44, 45, 27}"
963,963,"{0, 1, 33, 3, 8, 44}"
964,964,"{0, 1, 8}"
965,965,"{0, 8, 2, 44}"
966,966,"{0, 1, 33, 3, 8, 44, 45, 48}"
967,967,"{8, 45}"
968,968,"{0, 1, 33, 3, 8, 44, 45, 14, 47, 48, 31}"
969,969,"{0, 1, 33, 3, 8, 44, 45}"
970,970,"{0, 33, 44, 8}"
971,971,"{0, 8, 45}"
972,972,"{8, 27, 44}"
973,973,{8}
974,974,"{0, 8, 44}"
975,975,"{48, 0, 8, 33}"
976,976,"{8, 45}"
977,977,"{0, 8}"
978,978,"{0, 33, 8, 43, 45, 47, 53}"
979,979,"{0, 33, 8, 44, 45, 47, 48}"
980,980,"{8, 33, 43}"
981,981,"{0, 8, 44}"
982,982,"{0, 1, 33, 8, 44, 45, 47}"
983,983,"{0, 8, 44}"
984,984,"{8, 44}"
985,985,"{1, 33, 8, 12, 47}"
986,986,"{0, 33, 42, 8}"
987,987,"{48, 8, 43, 33}"
988,988,"{8, 33, 3, 44}"
989,989,"{8, 3, 45, 47}"
990,990,"{0, 33, 3, 8, 12, 45, 44, 47, 24}"
991,991,"{0, 33, 5, 8, 44, 45, 47, 48, 24}"
992,992,"{8, 17, 45}"
993,993,{8}
994,994,"{0, 1, 8, 44, 24, 26}"
995,995,"{8, 27}"
996,996,"{0, 33, 8, 44, 47}"
997,997,"{8, 33, 45}"
998,998,"{0, 1, 33, 8, 44}"
999,999,"{0, 1, 33, 3, 5, 8, 43, 44, 45, 14, 47, 48, 11, 51, 22}"
1000,1000,"{0, 33, 45, 8}"
1001,1001,"{8, 33, 44}"
1002,1002,"{8, 44, 45, 46, 14}"
1003,1003,"{8, 33, 44, 45}"
1004,1004,"{0, 1, 8}"
1005,1005,"{8, 0, 43}"
1006,1006,"{0, 8, 47}"
1007,1007,"{8, 33, 45, 47}"
1008,1008,"{33, 8, 44, 45, 47}"
1009,1009,"{0, 1, 2, 33, 8, 44, 45, 47}"
1010,1010,"{0, 1, 33, 3, 8, 44, 14}"
1011,1011,{8}
1012,1012,"{1, 33, 8, 43, 25}"
1013,1013,"{0, 1, 3, 8, 12, 45, 47}"
1014,1014,"{8, 33, 25}"
1015,1015,"{8, 33, 47}"
1016,1016,"{0, 8, 45}"
1017,1017,"{8, 44, 45}"
1018,1018,"{0, 8, 44, 47}"
1019,1019,"{0, 1, 2, 3, 33, 8, 42, 43, 44, 45, 47, 24, 26}"
1020,1020,"{8, 3, 44, 45}"
1021,1021,"{0, 1, 33, 4, 8, 45, 47}"
1022,1022,"{0, 33, 8, 42, 12, 44, 47, 48}"
1023,1023,"{0, 1, 33, 3, 8, 44, 45, 27}"
1024,1024,"{0, 33, 8}"
1025,1025,"{8, 3}"
1026,1026,"{0, 8, 44, 45}"
1027,1027,"{0, 8}"
1028,1028,"{0, 33, 2, 3, 8, 44, 45, 46, 47, 25}"
1029,1029,"{0, 1, 32, 33, 8, 47, 15}"
1030,1030,"{0, 1, 33, 3, 7, 8, 44, 45, 48, 27}"
1031,1031,"{0, 33, 3, 8, 41, 44, 45, 47}"
1032,1032,"{0, 25, 45, 8}"
1033,1033,"{8, 44}"
1034,1034,"{8, 44}"
1035,1035,"{0, 33, 3, 8, 12, 44, 27}"
1036,1036,"{0, 33, 8, 44, 45, 47}"
1037,1037,"{0, 33, 8, 44, 45, 48}"
1038,1038,"{8, 33, 45, 47}"
1039,1039,{8}
1040,1040,"{0, 1, 33, 8, 44, 26}"
1041,1041,"{0, 33, 8, 44, 45, 14}"
1042,1042,"{0, 8, 45}"
1043,1043,"{0, 1, 8, 12, 45}"
1044,1044,"{0, 8, 44}"
1045,1045,"{0, 1, 3, 8}"
1046,1046,"{8, 33, 44, 45}"
1047,1047,"{0, 33, 5, 8, 44, 45}"
1048,1048,"{8, 47}"
1049,1049,"{0, 2, 8, 44, 45}"
1050,1050,"{33, 5, 8, 45, 47}"
1051,1051,"{0, 1, 33, 3, 8, 44}"
1052,1052,"{0, 8, 3}"
1053,1053,"{0, 8}"
1054,1054,"{0, 33, 2, 3, 5, 8, 43, 44, 45, 47, 48, 17, 22, 24}"
1055,1055,"{33, 8, 43, 45, 51}"
1056,1056,"{8, 33, 1}"
1057,1057,"{8, 34, 44}"
1058,1058,"{8, 3, 44}"
1059,1059,"{0, 34, 3, 8, 44, 46, 22, 54}"
1060,1060,"{0, 1, 33, 8, 44}"
1061,1061,"{0, 8}"
1062,1062,"{0, 1, 33, 3, 8}"
1063,1063,"{0, 1, 33, 5, 8, 44}"
1064,1064,"{0, 33, 8, 43, 44, 45}"
1065,1065,"{0, 8, 44, 45}"
1066,1066,{8}
1067,1067,{8}
1068,1068,"{8, 33, 45, 31}"
1069,1069,"{8, 44, 45, 22}"
1070,1070,"{0, 8}"
1071,1071,"{0, 33, 45, 8}"
1072,1072,"{3, 8, 44, 45, 14}"
1073,1073,"{0, 8}"
1074,1074,"{8, 33, 47}"
1075,1075,"{8, 33, 11, 45}"
1076,1076,"{0, 8, 44, 45}"
1077,1077,"{48, 8, 44}"
1078,1078,{8}
1079,1079,"{48, 8}"
1080,1080,"{8, 44, 45}"
1081,1081,"{0, 1, 3, 8, 44}"
1082,1082,{8}
1083,1083,"{8, 33}"
1084,1084,"{0, 8}"
1085,1085,"{0, 1, 33, 3, 8, 44, 45, 47, 24}"
1086,1086,"{0, 8, 43, 5}"
1087,1087,{8}
1088,1088,"{0, 8, 44, 48, 26}"
1089,1089,"{0, 33, 45, 8}"
1090,1090,"{0, 33, 5, 8, 43, 45, 46}"
1091,1091,"{0, 1, 3, 8, 45}"
1092,1092,{8}
1093,1093,"{0, 33, 34, 8, 42, 44, 46}"
1094,1094,"{8, 44}"
1095,1095,"{0, 8}"
1096,1096,"{0, 1, 2, 33, 8, 44, 45, 47, 29}"
1097,1097,"{0, 8}"
1098,1098,"{0, 33, 2, 3, 8, 44, 45, 46, 48}"
1099,1099,"{0, 8, 45}"
1100,1100,"{0, 33, 8, 44, 47, 48}"
1101,1101,"{8, 1, 44, 45}"
1102,1102,"{8, 44}"
1103,1103,"{8, 33, 43, 45}"
1104,1104,"{33, 2, 5, 8, 44, 45, 47}"
1105,1105,"{8, 33}"
1106,1106,"{0, 8}"
1107,1107,"{8, 44}"
1108,1108,"{0, 33, 1, 8}"
1109,1109,"{0, 1, 33, 8, 11, 44}"
1110,1110,"{0, 1, 33, 3, 8, 43, 12, 44, 45, 46, 47, 27}"
1111,1111,"{0, 33, 2, 3, 8, 44, 45, 47, 48, 24}"
1112,1112,"{0, 1, 33, 8, 44, 45, 47, 26}"
1113,1113,{8}
1114,1114,"{8, 34}"
1115,1115,"{0, 1, 33, 3, 8, 42, 12, 44, 45, 47, 48, 24, 26}"
1116,1116,"{8, 24, 47}"
1117,1117,"{8, 43, 45}"
1118,1118,"{8, 33}"
1119,1119,"{8, 1}"
1120,1120,"{8, 44}"
1121,1121,"{0, 8, 3, 45}"
1122,1122,"{1, 33, 37, 8, 44, 45, 46, 14, 47}"
1123,1123,"{8, 44}"
1124,1124,"{8, 33, 44, 45}"
1125,1125,"{1, 33, 3, 8, 44}"
1126,1126,"{0, 33, 44, 8}"
1127,1127,"{1, 33, 8, 44, 45}"
1128,1128,"{8, 33, 44, 47}"
1129,1129,"{8, 1}"
1130,1130,"{0, 1, 33, 3, 5, 8, 44, 45}"
1131,1131,"{8, 2, 45}"
1132,1132,"{0, 1, 33, 3, 34, 7, 8, 44, 45, 46, 47}"
1133,1133,"{0, 1, 33, 8, 44, 45, 47, 48}"
1134,1134,{8}
1135,1135,"{0, 8, 44, 47, 51}"
1136,1136,"{0, 33, 8, 47, 48}"
1137,1137,"{8, 1, 45}"
1138,1138,"{8, 33, 47}"
1139,1139,"{0, 1, 33, 8, 45}"
1140,1140,"{0, 8, 44, 45, 47}"
1141,1141,"{1, 33, 8, 45, 27}"
1142,1142,"{0, 33, 8, 44, 45, 47}"
1143,1143,"{0, 1, 3, 8, 44, 45}"
1144,1144,"{0, 1, 8}"
1145,1145,"{0, 33, 8, 43, 47, 25}"
1146,1146,"{0, 8, 47}"
1147,1147,"{33, 8, 43, 44, 45}"
1148,1148,"{0, 8}"
1149,1149,"{0, 1, 33, 3, 34, 8, 42, 44, 45, 48, 26}"
1150,1150,"{0, 1, 33, 3, 5, 8, 45, 47, 27, 28}"
1151,1151,"{0, 33, 5, 8, 9, 43, 44, 45}"
1152,1152,"{0, 1, 33, 3, 8, 47, 15}"
1153,1153,"{0, 33, 45, 8}"
1154,1154,"{1, 33, 8, 9, 44, 45, 31}"
1155,1155,"{0, 1, 33, 3, 8, 43, 45}"
1156,1156,"{0, 33, 3, 8, 45, 47}"
1157,1157,"{0, 1, 3, 8, 45}"
1158,1158,"{0, 33, 8, 44, 45, 46, 48}"
1159,1159,"{0, 33, 3, 8, 43, 44, 45, 27}"
1160,1160,"{8, 33}"
1161,1161,"{8, 45, 47}"
1162,1162,{8}
1163,1163,"{0, 1, 3, 8, 44, 45, 14, 17}"
1164,1164,"{8, 45}"
1165,1165,"{8, 1, 44, 45}"
1166,1166,"{8, 33}"
1167,1167,"{0, 33, 3, 8, 44, 45}"
1168,1168,"{33, 8, 43, 44, 45, 51, 25}"
1169,1169,"{8, 33, 44, 47}"
1170,1170,"{0, 1, 33, 8, 44, 45, 14, 27}"
1171,1171,"{0, 33, 8, 44, 45, 14, 47, 48}"
1172,1172,"{3, 8, 44, 46, 27}"
1173,1173,"{0, 1, 33, 8, 43, 14}"
1174,1174,"{0, 33, 3, 8}"
1175,1175,"{0, 1, 2, 3, 8, 44, 45}"
1176,1176,"{0, 8, 45}"
1177,1177,"{8, 1, 45, 14}"
1178,1178,{8}
1179,1179,"{8, 1, 44, 45}"
1180,1180,"{0, 1, 33, 3, 8, 44, 45}"
1181,1181,"{8, 45}"
1182,1182,"{0, 33, 8, 44, 45}"
1183,1183,"{1, 33, 5, 8, 47, 26, 29}"
1184,1184,"{0, 33, 8, 43, 44, 45, 47, 48}"
1185,1185,"{8, 33, 45, 47}"
1186,1186,"{0, 33, 3, 8, 44, 45}"
1187,1187,"{8, 33, 45}"
1188,1188,"{8, 1, 44}"
1189,1189,"{0, 33, 8, 42, 44, 45, 26}"
1190,1190,"{8, 0, 43, 45}"
1191,1191,"{8, 43}"
1192,1192,"{0, 33, 8, 44, 45}"
1193,1193,"{0, 1, 8, 45, 27}"
1194,1194,"{0, 3, 8, 44, 45, 47}"
1195,1195,"{48, 8, 29, 45}"
1196,1196,"{0, 33, 8, 44, 45, 47}"
1197,1197,"{0, 8}"
1198,1198,"{8, 33, 45}"
1199,1199,"{33, 8, 43, 44, 45, 48}"
1200,1200,"{8, 33, 45}"
1201,1201,"{8, 33}"
1202,1202,"{8, 24, 44}"
1203,1203,"{0, 33, 45, 8}"
1204,1204,"{8, 45}"
1205,1205,"{1, 8, 45, 47, 26}"
1206,1206,"{0, 1, 33, 8, 44}"
1207,1207,"{0, 1, 33, 3, 8, 44}"
1208,1208,"{8, 45}"
1209,1209,"{0, 33, 8}"
1210,1210,"{0, 1, 2, 3, 33, 38, 8, 45, 48}"
1211,1211,"{0, 33, 8, 44, 45, 47, 26}"
1212,1212,"{8, 46}"
1213,1213,"{8, 33, 1}"
1214,1214,"{0, 8, 45}"
1215,1215,"{0, 1, 33, 3, 8, 45, 47}"
1216,1216,"{8, 33}"
1217,1217,"{8, 45, 47}"
1218,1218,"{0, 33, 45, 8}"
1219,1219,"{0, 33, 45, 8}"
1220,1220,"{8, 2, 45}"
1221,1221,"{0, 8}"
1222,1222,"{0, 8}"
1223,1223,"{0, 33, 8}"
1224,1224,{8}
1225,1225,"{8, 44}"
1226,1226,"{8, 33, 51, 44}"
1227,1227,"{8, 1, 44}"
1228,1228,{8}
1229,1229,"{8, 33, 45, 24}"
1230,1230,"{0, 8, 45}"
1231,1231,"{8, 33, 45}"
1232,1232,"{0, 1, 33, 8, 42, 44, 45, 14, 47, 48, 26, 27}"
1233,1233,"{0, 1, 33, 8, 42, 12, 45, 44, 46, 47}"
1234,1234,"{8, 44, 45}"
1235,1235,"{0, 1, 33, 8, 44, 45, 47}"
1236,1236,"{8, 44}"
1237,1237,"{0, 33, 38, 8, 44, 47}"
1238,1238,"{0, 33, 3, 5, 38, 8, 44, 45, 48, 29}"
1239,1239,"{8, 33}"
1240,1240,"{0, 33, 1, 8}"
1241,1241,"{0, 1, 33, 8, 44, 45, 14, 25}"
1242,1242,"{0, 33, 8}"
1243,1243,"{0, 1, 33, 8, 42, 44, 45, 47}"
1244,1244,"{0, 33, 32, 8, 43, 44}"
1245,1245,"{0, 8, 44, 45, 21}"
1246,1246,"{0, 1, 44, 8}"
1247,1247,"{8, 33, 45}"
1248,1248,"{0, 1, 33, 3, 8, 45, 47, 48}"
1249,1249,"{0, 33, 8, 47}"
1250,1250,"{0, 33, 3, 8, 44, 45, 47, 48, 24, 25}"
1251,1251,"{0, 3, 8, 44, 45, 27}"
1252,1252,"{8, 51, 47}"
1253,1253,"{0, 33, 8, 12, 45, 47, 24}"
1254,1254,"{0, 33, 3, 8, 44, 45}"
1255,1255,"{0, 1, 33, 3, 6, 38, 8, 43, 12, 44, 45, 47, 27}"
1256,1256,"{8, 33, 44}"
1257,1257,"{8, 34, 44, 45}"
1258,1258,"{8, 33, 3, 44}"
1259,1259,"{0, 33, 39, 8, 44, 45, 54}"
1260,1260,"{0, 33, 45, 8}"
1261,1261,"{1, 33, 8, 44, 45}"
1262,1262,"{8, 1, 44, 45}"
1263,1263,"{0, 33, 3, 8}"
1264,1264,"{0, 33, 44, 8}"
1265,1265,"{0, 8}"
1266,1266,"{0, 33, 32, 6, 8}"
1267,1267,"{0, 33, 8}"
1268,1268,"{0, 33, 8, 44, 47}"
1269,1269,"{0, 33, 8, 44, 48}"
1270,1270,"{0, 1, 33, 8, 44, 45}"
1271,1271,"{8, 44, 45, 47}"
1272,1272,"{0, 33, 8, 47, 26}"
1273,1273,"{0, 1, 2, 33, 5, 8, 43, 44, 24}"
1274,1274,"{0, 8}"
1275,1275,"{0, 33, 3, 8, 12, 45, 47}"
1276,1276,"{8, 33, 3}"
1277,1277,"{0, 8, 44, 45}"
1278,1278,"{0, 33, 3, 8, 14}"
1279,1279,"{33, 7, 8, 43, 45, 46}"
1280,1280,"{48, 0, 44, 8}"
1281,1281,{8}
1282,1282,"{0, 8}"
1283,1283,"{33, 3, 8, 46, 47}"
1284,1284,"{0, 1, 34, 3, 33, 5, 8, 43, 44, 45, 46}"
1285,1285,"{0, 8}"
1286,1286,"{0, 1, 33, 8, 44, 45, 47}"
1287,1287,"{48, 0, 8, 33}"
1288,1288,"{8, 45}"
1289,1289,"{8, 11, 45, 38}"
1290,1290,{8}
1291,1291,"{0, 8}"
1292,1292,"{0, 3, 8, 44, 45}"
1293,1293,"{0, 33, 8, 42, 44, 45, 47, 24, 26}"
1294,1294,"{0, 8, 44, 47}"
1295,1295,"{33, 2, 8, 44, 45, 48}"
1296,1296,"{0, 3, 8, 45, 25}"
1297,1297,"{8, 43}"
1298,1298,{8}
1299,1299,"{8, 33}"
1300,1300,"{0, 8, 45, 47}"
1301,1301,"{0, 33, 3, 8, 12, 45, 44, 47}"
1302,1302,"{0, 1, 3, 8, 45}"
1303,1303,"{0, 1, 2, 33, 5, 8, 45, 47, 26}"
1304,1304,"{8, 51, 47}"
1305,1305,"{8, 33, 45}"
1306,1306,"{0, 33, 8, 43, 44, 48}"
1307,1307,"{8, 33}"
1308,1308,"{0, 33, 44, 8}"
1309,1309,"{8, 33}"
1310,1310,"{0, 1, 33, 3, 8, 12, 44, 45, 47, 48}"
