,from_id,to_id,article_ids
543,9983,665,{9305067}
544,12674,3356,"{11043, 9805155, 9709097, 9807022, 9903153}"
545,12674,10309,"{9805155, 11043, 9508006, 9709097, 9703114, 9807022, 9903153}"
546,3356,10309,"{9805155, 11043, 9207017, 9709097, 9807022, 9903153, 9401046}"
547,8425,7674,{9409176}
548,8425,2405,"{9310058, 9406125, 9304050, 9304051, 9409176, 9402045, 9204094}"
549,7674,2405,"{9801089, 207201, 9802061, 9409176, 9701022}"
550,6889,7089,"{9811201, 9907186, 1025}"
551,6889,1610,{9811201}
552,7089,1610,{9811201}
553,7968,1688,{9505164}
554,7968,5841,{9505164}
555,7968,1830,"{9505164, 9311143}"
556,7968,9345,{9505164}
557,7968,8275,"{9202051, 201187, 9311143, 5162, 12042, 9505164, 112079, 12180, 9303158, 9201014, 104057, 9411131}"
558,1688,5841,"{1208, 9505164}"
559,1688,1830,"{9505164, 9304045}"
560,1688,9345,{9505164}
561,1688,8275,{9505164}
562,5841,1830,{9505164}
563,5841,9345,{9505164}
564,5841,8275,{9505164}
565,1830,9345,{9505164}
566,1830,8275,"{9505164, 9311143}"
567,9345,8275,{9505164}
568,2953,238,"{203169, 210019, 201134, 201045, 9911030}"
569,8838,5659,{9506052}
570,5809,3946,"{9606051, 9505030, 9311079, 9212139, 9301106, 9308020, 9303125, 9304091}"
571,5809,11481,"{9211008, 9312132, 9505030, 9503111, 9304071, 9207046, 9306123, 9501067, 9506061, 9504014, 9407120, 9411216, 9304091, 9206043, 9404064, 9606051, 9312164, 9505065, 9402154, 9305008, 9205047, 9205048, 9205049, 9205050, 9302074, 9212097, 9601101, 9411024, 9303125, 9412061, 9504093, 9401056, 9401057, 9901026, 9210085, 9408101, 9311079, 9402087, 9212139, 9311087, 9406193, 9301106, 9308019, 9308020, 9511031, 9403132, 9511167}"
572,3946,11481,"{9606051, 9505030, 9311079, 9509064, 9212139, 9301106, 9308020, 9303125, 9304091}"
573,4886,8643,"{9501145, 9504125}"
574,4886,4366,"{9501145, 9504125}"
575,4886,2575,"{9501145, 9605002}"
576,8643,4366,"{9501145, 9204010, 9504125, 9509022}"
577,8643,2575,"{9501145, 9509022}"
578,4366,2575,"{9501145, 9509022}"
579,10167,1064,"{9512064, 9607076, 9507111, 9411086, 9606159, 9704025, 9412093}"
580,10167,11381,"{9704025, 9808034, 9606159}"
581,10167,5052,"{9512064, 9808034, 9607076, 9507111, 107048, 9606159, 9704025, 108124}"
582,10167,12850,"{9512064, 9808034, 9607076, 9507111, 9606159, 9704025, 9408156}"
583,1064,11381,"{9704025, 9606159}"
584,1064,5052,"{9512064, 9607076, 9507111, 9606159, 9704025, 9608060}"
585,1064,12850,"{9512064, 9607076, 9507111, 9606159, 9704025}"
586,11381,5052,"{9704025, 9808034, 9606159}"
587,11381,12850,"{9704025, 9808034, 9606159}"
588,5052,12850,"{9512064, 9808034, 9607076, 9507111, 9606159, 9704025}"
589,6464,6881,{9404173}
590,8290,2082,{9508128}
591,8302,12012,{110028}
592,8302,10568,"{103067, 110028}"
593,8302,482,"{108120, 110028}"
594,8302,11692,"{108120, 103067, 110028}"
595,12012,10568,{110028}
596,12012,482,{110028}
597,12012,11692,{110028}
598,10568,482,{110028}
599,10568,11692,"{9605200, 103067, 110028}"
600,482,11692,"{108120, 110028, 9706110, 9609071}"
601,3468,1376,"{109201, 205223}"
602,89,8119,"{9504155, 9507164, 9407155, 9507005}"
603,8204,1509,"{9605060, 9612230, 9707178, 9811161, 303098, 9603001}"
604,8204,11043,"{9707178, 9811161, 303098, 9603001}"
605,1509,11043,"{9707178, 9811161, 303098, 9603001}"
606,4377,8839,{9812098}
607,4377,6559,{9812098}
608,8839,6559,{9812098}
609,9257,12716,"{9905218, 9810185, 9811213, 9810099, 3228, 9909021}"
610,9257,9159,"{9905218, 9811213, 9810099, 3228, 9909021}"
611,12716,9159,"{9905218, 9811213, 9810099, 3228, 9909021, 9807198}"
612,7419,6068,"{9607174, 9810087, 9609128, 9612011, 12146, 1202, 9912093}"
613,1458,8197,{304070}
614,4331,7511,"{9507034, 9602171, 9412119}"
615,4331,10682,"{9507034, 9602171, 9412119}"
616,4331,12399,"{9507034, 9412119}"
617,7511,10682,"{9507034, 9602171, 9412119}"
618,7511,12399,"{9507034, 9412119}"
619,10682,12399,"{9507034, 9412119}"
620,12080,3936,"{207169, 9608162, 202076, 9801194}"
621,12080,9814,{202076}
622,3936,9814,{202076}
623,704,11928,"{105123, 8165, 201099, 12149, 2142}"
624,3986,2707,{9606161}
625,6970,520,"{9804192, 8034, 9903235, 6148, 210197}"
626,6970,6047,"{9804192, 9805059, 9906213, 9806088, 9904048, 9907035}"
627,520,6047,{9804192}
628,5601,4866,"{9506039, 9501084, 9305174, 9408087}"
629,9522,8842,"{9706072, 9608116, 9207096, 9301017, 9310046}"
630,4040,10358,"{9803027, 9811083, 9906087}"
631,4040,2245,"{9811083, 9906087}"
632,10358,2245,"{5282, 9811083, 9911243, 9906087}"
633,6282,6932,"{9907224, 1194, 4019}"
634,6282,4529,{4019}
635,6282,9237,{4019}
636,6282,1132,"{1194, 11090, 4019}"
637,6932,4529,{4019}
638,6932,9237,{4019}
639,6932,1132,"{9703010, 103143, 9803207, 1194, 206026, 1195, 109067, 9611022, 9810252, 106257, 101201, 4019}"
640,4529,9237,{4019}
641,4529,1132,{4019}
642,9237,1132,{4019}
643,9349,12636,"{9804177, 9712073, 9704189, 9801206}"
644,6932,8484,"{106257, 1194, 1052, 9912282}"
645,6932,12398,"{106257, 9912282, 1052}"
646,8484,12398,"{9809186, 9807083, 1052, 212110, 106095, 106257, 9807058, 106007, 9807129, 9912282, 9812156}"
647,8484,1132,"{106257, 1194}"
648,12398,1132,{106257}
649,2980,10760,{9809093}
650,8459,12174,"{105275, 112142}"
651,8549,2583,"{9610083, 9604027}"
652,8549,7414,"{9610083, 9505156, 9301103, 9206099, 9405112, 9511066, 9604027}"
653,2583,7414,"{9508034, 9610083, 9708140, 9609037, 9810235, 9604027, 9703199}"
654,2863,9574,"{106218, 103116, 210133, 3161, 107066}"
655,422,894,"{9812066, 9205027, 9804099, 7044, 6179, 12110, 9907124, 104056, 9711161}"
656,10236,10619,"{102123, 209044, 107222}"
657,9850,12503,"{9704176, 9808003}"
658,2232,7009,"{9808080, 9902120}"
659,2258,9840,"{112120, 110249}"
660,5719,124,{9805087}
661,5719,1570,{9805087}
662,124,1570,{9805087}
663,10422,6932,"{206026, 109067}"
664,10422,1132,"{206026, 109067}"
665,12264,479,{12269}
666,12264,10310,"{209019, 12269}"
667,479,10310,"{9116, 12269}"
668,4632,3465,"{7061, 105238}"
669,4632,11747,{105238}
670,3465,11747,{105238}
671,9741,9266,{9409050}
672,8189,8815,"{6017, 111106, 9510033, 210196, 9512214, 9912222, 9809190, 12199, 9811244, 212142, 206126, 9204016, 9204023, 9703224, 212295, 3273, 9210058, 101195, 9901003, 12236, 112075, 9210059, 212303, 103136, 9912292, 9609191, 9707240, 212204, 9305070, 9305078, 9505142}"
673,8189,8895,"{9210058, 9305070}"
674,8815,8895,"{9210058, 9305070}"
675,4552,9601,{105007}
676,12102,307,"{3282, 9911029}"
677,12102,8571,"{3282, 9911029}"
678,307,8571,"{3282, 9911029}"
679,7856,2218,{304259}
680,7856,5094,"{304259, 105156, 103085}"
681,2218,5094,{304259}
682,928,6647,{5123}
683,10288,180,{206147}
684,1362,2711,"{9806114, 105190, 106087, 9909223, 9905193, 9501004, 9502030, 112175, 9704209, 9805084, 9809208, 9510201, 9809210, 9905083, 110140}"
685,2602,12115,{9210080}
686,4069,5629,"{101184, 110179, 101092, 101130, 101111, 105119}"
687,10656,7197,"{9411229, 9305031, 105257, 9603084, 9906125, 9402029, 9506095, 8176, 2093, 9806037, 4026, 9911036, 9405053}"
688,10656,7012,"{9911036, 105257, 9906125, 2093, 8176, 207222, 4026, 101052}"
689,7197,7012,"{105257, 9906125, 2093, 8176, 4026, 9911036}"
690,9824,738,"{9407067, 9312062}"
691,10269,3621,"{9168, 204121, 105149}"
692,3047,789,"{106273, 5039}"
693,6819,11115,"{209160, 204234, 303214}"
694,10869,9113,{103048}
695,8505,6936,"{9403074, 9412195, 9307174, 9301114, 9507098, 9312114, 9410138}"
696,8505,1408,"{9403074, 9412195, 9307174, 9301114, 9609069, 9604114, 9312114, 9410138}"
697,6936,1408,"{9403074, 9412195, 9307174, 9301114, 9312114, 9410138}"
698,6048,1996,"{9905171, 9905158}"
699,7085,10831,{9709114}
700,11265,11730,{9709227}
701,3397,6993,"{9703012, 9605077, 9703063}"
702,4433,12851,"{9812073, 9911066, 9908044, 9907191}"
703,7091,1732,{9306117}
704,7091,8404,{9306117}
705,1732,8404,{9306117}
706,6870,6204,"{9301120, 9304032, 9510217, 9804145, 9201048, 9403067, 9310015}"
707,6870,7727,"{9301120, 9304067, 5286, 9510217, 9905136, 9403067, 9205116, 9906174, 9310015}"
708,6204,7727,"{9301120, 9510217, 9507147, 9507148, 9403067, 9310015}"
709,5419,12455,"{1082, 101119}"
710,5419,10220,"{9608059, 101119}"
711,12455,10220,{101119}
712,1676,4346,"{207106, 206255, 208048, 211194, 302011, 210238}"
713,7716,12522,"{9606082, 9711108}"
714,7716,6580,"{9606082, 9711108}"
715,12522,6580,"{9606082, 9711108}"
716,5274,9569,"{111040, 9404128, 110247, 111016, 211111, 9906027, 9610156, 110283, 9912271, 9609041, 9302003, 212313, 9609145, 9709053, 9701055}"
717,8565,7195,"{7163, 4029}"
718,9158,1098,"{9610144, 9212074, 9304015, 9309107, 9701145, 9901053}"
719,9158,5911,"{9610144, 9212074, 9207086, 9304015, 9309107}"
720,1098,5911,"{9610144, 9212074, 9309107, 9304015}"
721,6294,2804,{9911006}
722,4250,4345,"{102208, 111028}"
723,268,2470,"{209074, 103178, 105107, 210190}"
724,268,4240,"{209074, 103178, 105107, 210190}"
725,2470,4240,"{103178, 210190, 209074, 105107, 108213}"
726,8028,1040,{9511111}
727,8037,6382,{9911064}
728,9474,5913,"{9608034, 9407005, 9410212, 9606087, 204201, 9308124, 9312143, 9404114, 9703059, 9605011, 9310202, 9807067, 9404092, 9407004, 9708062}"
729,12080,7796,{9603007}
730,10626,6217,{9410158}
731,10898,2231,"{7077, 10278}"
732,10898,9904,{10278}
733,10898,1936,{10278}
734,10898,10002,"{7077, 10278}"
735,10898,1159,"{7077, 10278}"
736,2231,9904,{10278}
737,2231,1936,{10278}
738,2231,10002,"{7077, 10278}"
739,2231,1159,"{7077, 10278}"
740,9904,1936,{10278}
741,9904,10002,{10278}
742,9904,1159,{10278}
743,1936,10002,{10278}
744,1936,1159,"{10082, 101187, 10278, 107118, 201231}"
745,10002,1159,"{7077, 10278}"
746,3171,6076,{9412206}
747,12819,11697,{208123}
748,10307,8431,"{9901144, 9810051, 9909087}"
749,10589,12789,"{9306080, 9411205, 9211121, 9405174, 9208029}"
750,12058,11559,{202153}
751,12058,7694,{202153}
752,11559,7694,{202153}
753,7966,10481,"{208058, 212131, 301243, 210278}"
754,10282,2720,"{107210, 201125}"
755,10282,624,{201125}
756,10282,8763,{201125}
757,2720,624,"{9704128, 201125, 302213, 9411116, 9912269}"
758,2720,8763,"{9912269, 201125, 302213}"
759,624,8763,"{9912269, 201125, 302213, 9403167}"
760,2651,5992,"{105018, 104007}"
761,7034,6611,"{9210136, 9406010}"
762,7034,5938,"{9406010, 9411146}"
763,6611,5938,"{9312178, 9406010}"
764,7928,7570,"{10291, 7076, 107061, 9906079}"
765,7928,5213,"{9812170, 9710127, 9409107, 107061, 9603094, 9603093}"
766,7570,5213,{107061}
767,6482,9010,"{9405097, 9503050, 9603114, 9605130, 9603125}"
768,11730,7039,{303213}
769,249,11167,{9209032}
770,8690,5366,"{303140, 3237, 207003, 102093, 9506126, 211183, 105008, 9801072, 9903214, 7120, 10171, 9212, 9901149, 9508094, 11167}"
771,4893,8189,"{103136, 9809190, 212295, 9707240, 3273, 101195, 12236, 112075, 212142, 206126, 9811244, 9210059, 3154, 212204, 9305078}"
772,4893,8815,"{103136, 9411168, 9809190, 9402151, 9707240, 3273, 212295, 101195, 12236, 112075, 212142, 206126, 9609038, 9509072, 9811244, 9210059, 212204, 9305078}"
773,6785,5555,"{303211, 304022}"
774,6785,5987,"{303211, 304022}"
775,5555,5987,"{204001, 303211, 2128, 304022, 202075, 5246, 202175}"
776,5094,10855,"{9910052, 9712159, 9812239, 9806066, 7157, 9905174, 9904095}"
777,10330,3953,"{9708004, 9805163, 205114, 205117, 205021}"
778,10330,3162,"{205114, 205117}"
779,3953,3162,"{205114, 205117}"
780,12485,7848,{11101}
781,4022,5611,"{9511188, 9511189}"
782,5271,9481,{9506047}
783,588,10843,"{11075, 9908067, 204254, 9912181, 103068, 102110}"
784,588,10107,{11075}
785,10843,10107,{11075}
786,2479,7815,"{9505008, 4099, 9902192, 9810096}"
787,467,8879,"{211112, 206128, 303068, 204066}"
788,11683,5377,"{9807042, 10020, 9905228, 9707181, 9709183, 9304016, 9901087}"
789,5312,443,{203063}
790,5312,10133,"{209154, 9603011, 9709028, 9410117, 9507010, 302056, 9403049, 9310130, 9306103, 9409076, 203063}"
791,443,10133,{203063}
792,11357,5944,"{11217, 212082, 110108, 207245}"
793,11357,3692,"{103171, 7211, 3147, 207245, 110108}"
794,5944,3692,"{110108, 207245}"
795,2103,5043,"{9910019, 104169, 9902058, 9809033, 211212, 112173, 5073, 9805143, 9911004}"
796,1063,92,{301038}
797,10584,12470,{9801129}
798,6646,8867,"{9810112, 9204089, 9210075, 9212157}"
799,6646,7976,"{9312081, 9204089, 9210075, 9212157}"
800,8867,7976,"{9204089, 9210075, 9212157}"
801,5210,6858,"{9601073, 9806203}"
802,6618,6352,"{9705049, 9809155}"
803,8716,6352,"{9705049, 9809155}"
804,1844,6676,"{109024, 106086, 9910185, 107243, 101133, 101073, 5043, 9911157, 208023, 9911005, 204030, 3295}"
805,10030,6266,"{9309065, 9411164, 9408047}"
806,3482,1864,"{8098, 9911103}"
807,3482,5034,"{8098, 9911254, 9911103}"
808,3482,7216,"{8098, 9911254}"
809,1864,5034,"{8098, 9803079, 9811114, 9804048, 9911103}"
810,1864,7216,{8098}
811,5034,7216,"{8098, 9911254}"
812,12840,11326,"{206203, 205190}"
813,12840,10657,"{206203, 205190}"
814,11326,10657,"{9811168, 202084, 205190, 1101, 9912208, 9901009, 9904054, 206203}"
815,362,4110,"{9809101, 9810232, 3253, 7182}"
816,362,12663,"{9809101, 9810232, 3253, 7182}"
817,4110,12663,"{9809101, 7182, 112212, 3253, 9810232}"
818,6422,10397,"{207265, 212029}"
819,6422,5099,"{207265, 212029}"
820,10397,5099,"{207265, 9907105, 107253, 212029, 9907103}"
821,12660,5053,"{303003, 106228, 302143}"
822,6763,1592,"{110273, 110274, 9603107, 9902148, 9802121, 9705036, 9904077, 211247, 208083, 9910041, 9503223, 9612054, 9612089, 9708157, 9803006}"
823,7450,5730,"{9208010, 9208007}"
824,4368,11870,"{9405152, 9604039, 9604106, 9508119, 9508120, 9508121, 9508122, 9508123}"
825,4368,3474,"{9508121, 9508123, 9604039}"
826,11870,3474,"{9508121, 9508123, 9604039}"
827,3499,1476,"{9506057, 9602102}"
828,3499,9642,"{9604097, 9602102}"
829,1476,9642,"{9311120, 9602102}"
830,6877,680,"{9709128, 9712237}"
831,6877,2858,"{9709128, 9712237}"
832,680,2858,"{9709128, 9712237}"
833,656,10309,{202206}
834,5555,2797,"{9907202, 2054, 2056, 112138, 5137, 9708055, 9411101, 3103, 9710119, 7209, 106026, 9906221, 9304115, 2099, 9901115, 9601089, 212037, 9710155, 9512012, 9708109, 9602140, 9703012, 4201, 9301099, 9903214, 9212017, 5246, 105096, 9807006, 108191, 9811107, 9710244, 9710243, 9702058, 9707182, 106162, 106177, 9702086, 9707207, 9508042, 9807051, 9810123, 9212117, 3286, 108245, 9512153, 101096, 12011, 9810159, 103155, 9511161, 9704186, 9511162, 11023, 9402133, 9906168, 9806106, 204064, 9511203, 102185, 209193, 203060, 9803061, 9701177, 9205054, 9807173, 9204038, 206151, 9611079, 203082, 206154, 9203024, 9805151, 212323, 9909099, 9311084, 9309041, 8050, 9607027, 9504121, 9504122, 9610107, 9611134, 9909121, 9202060, 9903001, 9201050, 9502108, 9606047, 11167, 9503158, 9503159, 9909184, 9612224, 7109, 9905096, 9901002, 9903057, 9308114, 9909203, 9604052, 9410005, 9410006, 9605077, 9604058, 9605082, 203229, 9603037, 9183, 112098, 1002, 9910252, 9608173, 9711089, 111096, 9803259, 9607164}"
835,5555,3963,"{9301099, 9311084, 9202060, 9203024, 9309041, 9308114, 9304115, 9410005, 9410006, 9212117, 9402133, 9504121, 9205054}"
836,5555,9004,"{9311084, 9402133}"
837,2797,3963,"{9301099, 9209067, 9311084, 9202060, 9203024, 9309041, 9308114, 9304115, 9410005, 9410006, 9212117, 9402133, 9504121, 9209111, 9205054}"
838,2797,9004,"{9311084, 9402133}"
839,3963,9004,"{9311084, 9402133}"
840,12158,9711,"{104002, 302220, 107050, 211094}"
841,10004,10116,{207011}
842,10004,7782,{207011}
843,10116,7782,{207011}
844,3254,10886,"{9706017, 9612154, 103237}"
845,7165,1947,"{9901043, 9803013}"
846,10642,471,"{103063, 104191, 109223}"
847,2782,7149,"{303163, 302124, 302116}"
848,999,10117,"{9806197, 9902086}"
849,6773,404,"{9807211, 9807212, 9807130, 9807131, 9807132, 9807165}"
850,9463,8191,{201024}
851,9463,11510,{201024}
852,8191,11510,{201024}
853,11269,10286,{112109}
854,11081,3929,{103121}
855,11081,10696,{103121}
856,3929,10696,{103121}
857,6667,11236,"{9910145, 9904040, 9904104, 105229, 9812142, 102158, 12050, 6168, 9209, 5087, 1055}"
858,112,10502,"{9906224, 8090, 9911098}"
859,11724,4897,"{9506082, 9711142, 9803208, 9810217, 9701102, 9702002, 9510132, 9702134, 9412218, 9903069}"
860,11724,1776,"{9810217, 9702002, 9701102}"
861,4897,1776,"{9810217, 9803181, 9512110, 9701102, 9702002}"
862,11496,12301,"{9604072, 9703023, 9605141, 9410071, 9704152}"
863,1516,1188,"{205082, 105235}"
864,5358,3009,"{9412041, 9508077, 9411237}"
865,5358,11462,"{9411237, 9412041, 9412010, 9508077, 9411225}"
866,3009,11462,"{9412041, 9508077, 9411237}"
867,8278,3305,"{9809168, 9707041, 9801122, 9707115}"
868,3305,8797,"{9809168, 9707041, 9801122, 9707115}"
869,8334,2214,{9812022}
870,8334,3887,"{110104, 9812022, 12111}"
871,2214,3887,{9812022}
872,4725,12286,{9206072}
873,12377,1415,{9412170}
874,12377,5250,{9412170}
875,1415,5250,{9412170}
876,8826,1234,"{9703088, 9610180, 9607015}"
877,6281,705,{206235}
878,6281,3846,{206235}
879,705,3846,{206235}
880,10148,4939,{9412056}
881,1844,3242,"{106086, 101073, 5043, 205267, 208023}"
882,6676,3242,"{101073, 5043, 106086, 208023}"
883,2163,3999,"{202116, 9611014, 212236, 9802147, 9605032, 9612202, 212141, 9603004, 112192, 9705024, 9707203, 203076, 9611076, 203206, 9612105, 9707087, 9608015, 302174, 204145, 9703156}"
884,2163,10566,"{202116, 9611014, 212236, 9802147, 9605032, 9612202, 212141, 9603004, 112192, 9705024, 9707203, 203206, 9912007, 9612105, 9707087, 9608015, 302174, 9812067, 204145, 9703156}"
885,2163,12869,"{9802147, 202116, 203206, 212236, 212141, 204145, 302174}"
886,3999,10566,"{202116, 9611014, 212236, 9306125, 10124, 2199, 9506075, 9803039, 9404067, 9306020, 9802147, 9408036, 9605032, 9509160, 9612202, 9912107, 102060, 212141, 9910066, 9709113, 9603004, 112192, 9705024, 9204035, 9707203, 203206, 9612105, 9707087, 9608015, 6107, 302174, 9506144, 9505123, 9412200, 204145, 9703156, 9502072}"
887,3999,12869,"{9802147, 202116, 203206, 102060, 212236, 212141, 10124, 204145, 302174}"
888,10566,12869,"{9802147, 202116, 2084, 203206, 212236, 102060, 212141, 10124, 112177, 204145, 9805082, 302174}"
889,2261,936,{9510038}
890,2261,4167,{9510038}
891,936,4167,{9510038}
892,6159,1804,"{9707174, 9908204, 9511185, 106042, 9911099, 9509151}"
893,6159,1243,"{9511185, 9911099, 9908204, 9509151}"
894,1804,1243,"{9803265, 9908204, 9712241, 9511185, 9911099, 9509151}"
895,7639,5079,{9611130}
896,4082,8647,"{9032, 109033, 4022, 4056}"
897,270,5690,"{4109, 111277}"
898,270,9027,"{9911055, 112028, 4109, 111277}"
899,5690,9027,"{4109, 111277}"
900,2566,9354,"{9205033, 9205025}"
901,5928,4340,"{211113, 207101}"
902,5928,386,"{211113, 207101}"
903,4340,386,"{112100, 9805125, 9804166, 12168, 105001, 211113, 205131, 205132, 12139, 9903020, 1169, 107186, 9711127, 9908089, 9902171, 207101}"
904,11485,11641,"{9910112, 7045, 9703045, 9907050, 9912173, 9910046}"
905,11485,1110,"{9910112, 9601091, 7045, 9703045, 9704137, 9907050, 9606187, 9912173, 4180, 9806068, 9307030, 9910046}"
906,11641,1110,"{9910112, 7045, 9703045, 9907050, 9912173, 9910046}"
907,9475,4873,{9406063}
908,9475,1149,{9406063}
909,4873,1149,{9406063}
910,10817,3867,"{105216, 7075, 203173, 108234, 3242, 9309040, 10196, 9405146, 9907131, 104126}"
911,7968,1293,"{9605154, 9506091, 9805189}"
912,7968,4290,"{9811217, 9904114, 9605154, 9805189}"
913,7968,8306,{9805189}
914,1293,4290,"{9506112, 9604034, 9607139, 9605154, 9805189, 9601014, 9508155}"
915,1293,8306,"{9505150, 9304034, 9805189, 9406055, 9411048, 12213, 9403096, 9308122, 9412158}"
916,4290,8306,{9805189}
917,3262,2512,"{9903228, 9506138, 112204}"
918,71,218,"{9601120, 9502017, 9601169, 9411127, 9506041}"
919,3561,9617,{102105}
920,3561,8555,{102105}
921,3561,9999,{102105}
922,3561,10875,"{102105, 111017}"
923,9617,8555,"{102105, 102172}"
924,9617,9999,{102105}
925,9617,10875,"{102105, 102172}"
926,8555,9999,{102105}
927,8555,10875,"{9703040, 9607107, 9604166, 9610172, 9901101, 2159, 102105, 9811035, 102172, 9604089}"
928,9999,10875,{102105}
929,1683,4963,"{9904083, 109125}"
930,4127,3417,"{9503200, 9408079}"
931,4127,3297,{9408079}
932,4127,12237,{9408079}
933,3417,3297,{9408079}
934,3417,12237,{9408079}
935,3297,12237,{9408079}
936,6187,2069,"{9411105, 9606097, 9505139, 9402100, 9405015}"
937,6187,8901,"{9411105, 9606097, 9505139, 9402100, 9405015, 9312030}"
938,2069,8901,"{9411105, 9606097, 9505139, 9402100, 9405015}"
939,6396,1902,"{9611234, 8067, 9707080, 9707081, 9608144, 9910224, 9612018, 9606071}"
940,4989,11469,"{208137, 112010, 105044}"
941,5659,1960,{9605038}
942,7615,6941,"{5010, 4191}"
943,11604,6749,{9503088}
944,11604,5569,{9503088}
945,6749,5569,"{9503088, 9508099}"
946,3353,9431,{3106}
947,3353,579,{3106}
948,9431,579,{3106}
949,10502,7963,{10104}
950,10269,8792,"{110168, 4171, 107140}"
951,11578,5574,"{9603064, 107037}"
952,11578,6032,"{212259, 107055, 12175, 101209, 107037, 10175}"
953,11578,8742,"{212259, 107055, 209008, 12175, 7156, 101209, 107037, 10175}"
954,5574,6032,{107037}
955,5574,8742,{107037}
956,6032,8742,"{212259, 107055, 12175, 101209, 107037, 10175}"
957,5168,5391,"{9902017, 9608027, 9702102}"
958,9763,3262,"{9707170, 206228, 9612146}"
